source,target,type,name,distance,type_num,node_type_num,node_tg_type_num,cluster_distance,cluster_type,cluster_across
5447,7856,road,D152,2.085700467,1,1,1,1,1,0
5446,8982,road,D20,0.726754689,1,1,1,2,1,0
5444,4997,road,D154,0.962510022,1,1,1,2,1,0
5443,7915,road,D181,0.184378281,1,1,1,2,1,0
3020,3796,road,D233,0.178340837,1,1,1,2,1,0
3020,9128,road,D4,0.676324915,1,1,1,2,1,0
2750,8234,road,None,0.13773185,1,1,1,2,1,0
2750,8631,road,None,0.308530666,1,1,1,2,1,0
7110,7369,road,D156,2.325806864,1,1,1,1,1,0
7071,8543,road,None,0.349362811,1,1,1,2,1,0
6354,251,road,D9B,0.241320665,1,1,1,2,1,0
6355,3740,road,D204,2.373165162,1,1,1,1,1,0
323,4243,road,None,4.418308174,1,1,1,0,1,0
323,9264,road,D71,5.724213531,1,1,1,0,1,0
1943,5638,road,D27,0.153890482,1,1,1,2,1,0
2927,6711,road,D922Z,1.775382322,1,1,1,1,1,0
2927,9706,road,D909Z,0.245226434,1,1,1,2,1,0
4248,68,road,N7,0.571194689,1,1,1,2,1,0
4248,6774,road,D167A,0.531968708,1,1,1,2,1,0
2844,6149,road,D127,0.311986032,1,1,1,2,1,0
2838,8043,road,D216,0.637262802,1,1,1,2,1,0
9132,2876,road,None,1.066775587,1,1,1,2,1,0
9250,3135,road,D619,3.126459692,1,1,1,1,1,0
9250,6285,road,D67,2.198590248,1,1,1,1,1,0
9270,3117,road,D82,0.033593407,1,1,1,2,1,0
9270,2215,road,None,1.7494604,1,1,1,1,1,0
2376,5936,road,D619,2.136695903,1,1,1,1,1,0
2378,473,road,None,2.9936296,1,1,1,1,1,0
2380,465,road,D988,4.33488528,1,1,1,0,1,0
2372,1398,road,None,0.216884071,1,1,1,2,1,0
2380,9647,road,D149,1.416188242,1,1,1,1,1,0
2546,1940,road,D607,0.0521246,1,1,1,2,1,0
2546,7264,road,None,4.062364467,1,1,1,0,1,0
4645,3799,road,N2,0.634112445,1,1,1,2,1,0
9093,4225,road,D13B,0.96914059,1,1,1,2,1,0
9093,2823,road,D986,0.813088632,1,1,1,2,1,0
11540,9093,road,None,0.190145402,1,1,1,2,1,0
8376,4839,road,D1406,0.907514959,1,1,1,2,1,0
6504,9802,train,RER C,0.804238226,2,2,2,2,2,0
6504,7380,train,RER C,0.940461616,2,2,2,2,2,0
8376,9713,road,D1406,1.420588051,1,1,1,1,1,0
11380,6465,train,RER C,4.45529579,2,2,2,0,2,0
9052,10687,train,RER C,1.655360025,2,2,2,1,2,0
10687,1728,train,RER C,2.502603856,2,2,2,1,2,0
11541,6672,train,RER C,1.555449657,2,2,2,1,2,0
11542,3918,train,RER C,3.27831034,2,2,2,1,2,0
631,6109,train,RER C,2.052038051,2,2,2,1,2,0
11543,477,train,RER C,2.932198312,2,2,2,1,2,0
11543,10244,train,RER C,4.270683542,2,2,2,0,2,0
2514,4421,road,None,0.850728297,1,1,1,2,1,0
8230,1165,road,D319,3.307439341,1,1,1,1,1,0
8230,4147,road,None,1.622336367,1,1,1,1,1,0
1764,11014,road,None,0.573584151,1,1,1,2,1,0
4180,2621,road,D188,2.89559251,1,1,1,1,1,0
4180,8139,road,N118,1.067589667,1,1,1,2,1,0
7871,8591,road,D116,1.616372687,1,1,1,1,1,0
2521,6850,road,D82,0.734177511,1,1,1,2,1,0
2521,7871,road,D116,0.0910757,1,1,1,2,1,0
4923,7429,road,D26,1.927867512,1,1,1,1,1,0
1829,7321,road,D147,2.482243451,1,1,1,1,1,0
9386,2556,road,D78,2.389122519,1,1,1,1,1,0
10863,6284,road,D5,1.230599193,1,1,1,2,1,0
629,2413,road,D370,0.585464341,1,1,1,2,1,0
629,10286,road,None,0.39228137,1,1,1,2,1,0
715,9822,road,D116,5.117065943,1,1,1,0,1,0
715,8169,road,D132,0.118993208,1,1,1,2,1,0
8342,7370,road,D12,0.815689064,1,1,1,2,1,0
9386,8168,road,D74,4.060341042,1,1,1,0,1,0
8342,3903,road,D408,0.573408138,1,1,1,2,1,0
8342,3904,road,D408,0.932661982,1,1,1,2,1,0
10210,594,road,None,0.10392749,1,1,1,2,1,0
10206,5518,road,None,0.285124465,1,1,1,2,1,0
10206,5522,road,None,0.159787973,1,1,1,2,1,0
5534,19,road,D39,0.35450407,1,1,1,2,1,0
5534,6052,road,D913,0.449641198,1,1,1,2,1,0
2338,394,road,None,0.76595787,1,1,1,2,1,0
6138,18,road,None,0.317180241,1,1,1,2,1,0
7664,1093,road,D184,0.203004792,1,1,1,2,1,0
7497,2538,road,D175,1.673031567,1,1,1,1,1,0
2636,9530,road,D212,0.919421251,1,1,1,2,1,0
2636,319,road,None,1.873341038,1,1,1,1,1,0
5253,4565,road,D420,2.719348187,1,1,1,1,1,0
2450,1286,road,D998,0.068039633,1,1,1,2,1,0
2450,895,road,A86,0.442726964,1,1,1,2,1,0
4071,294,road,D153,0.655248652,1,1,1,2,1,0
554,3733,road,None,0.628199585,1,1,1,2,1,0
2449,1288,road,N370,0.183901636,1,1,1,2,1,0
2449,2812,road,None,0.270479003,1,1,1,2,1,0
554,6921,road,None,0.402301138,1,1,1,2,1,0
7024,10706,road,None,0.251941921,1,1,1,2,1,0
7025,1465,road,None,0.171846774,1,1,1,2,1,0
7019,10875,road,None,0.042418237,1,1,1,2,1,0
7021,2695,road,D113,2.372014063,1,1,1,1,1,0
5250,4592,road,None,0.299645383,1,1,1,2,1,0
5249,6408,road,D14,0.999492504,1,1,1,2,1,0
1607,9474,road,D411,1.704132073,1,1,1,1,1,0
8593,183,road,D201,2.69240303,1,1,1,1,1,0
4965,498,road,None,0.675849928,1,1,1,2,1,0
4965,8911,road,D64,0.443268949,1,1,1,2,1,0
8805,1392,road,D19,1.807005424,1,1,1,1,1,0
8805,9214,road,D19,1.376468008,1,1,1,1,1,0
8808,5908,road,D82,1.709721336,1,1,1,1,1,0
8809,8906,road,D126A,1.140121516,1,1,1,2,1,0
8808,7745,road,D471,1.591154333,1,1,1,1,1,0
11221,11004,road,D986,0.098690017,1,1,1,2,1,0
346,389,road,D105,0.304983614,1,1,1,2,1,0
389,2461,road,D105,0.148714534,1,1,1,2,1,0
1494,3877,road,None,0.591248682,1,1,1,2,1,0
2890,2080,road,None,0.333482094,1,1,1,2,1,0
11221,896,road,None,0.756428687,1,1,1,2,1,0
9662,8722,road,D82E2,0.46769504,1,1,1,2,1,0
9318,7881,road,None,1.239149776,1,1,1,2,1,0
729,9363,road,D188,0.123867333,1,1,1,2,1,0
2657,7544,road,None,1.129715062,1,1,1,2,1,0
4324,10800,road,D928,1.174946957,1,1,1,2,1,0
7663,9756,road,D139,0.676910674,1,1,1,2,1,0
2657,523,road,N330,1.643012632,1,1,1,1,1,0
4324,6043,road,None,0.236430675,1,1,1,2,1,0
10974,2680,road,D75,1.444067558,1,1,1,1,1,0
7663,2493,road,None,0.804081965,1,1,1,2,1,0
7663,8112,road,None,0.764836353,1,1,1,2,1,0
254,7532,road,None,2.525859784,1,1,1,1,1,0
6268,9571,road,None,0.154701824,1,1,1,2,1,0
232,4746,road,D141E,0.227669556,1,1,1,2,1,0
234,4374,road,D606,0.195794275,1,1,1,2,1,0
235,3838,road,D988,0.593124301,1,1,1,2,1,0
5962,8730,road,N3,0.232946211,1,1,1,2,1,0
2829,2032,road,None,0.719010607,1,1,1,2,1,0
2829,1261,road,None,0.312097023,1,1,1,2,1,0
6110,6193,road,None,0.591464207,1,1,1,2,1,0
6110,2032,road,None,0.301157861,1,1,1,2,1,0
8456,935,road,None,1.241910387,1,1,1,2,1,0
1938,7964,road,D241,0.216788874,1,1,1,2,1,0
5475,2498,road,D22,0.197671706,1,1,1,2,1,0
3783,206,road,D224,1.08296041,1,1,1,2,1,0
10123,8832,road,None,0.634277174,1,1,1,2,1,0
8237,2615,road,D10,1.032451834,1,1,1,2,1,0
8238,10287,road,D203,1.18850433,1,1,1,2,1,0
8239,5950,road,N330,0.403484665,1,1,1,2,1,0
135,328,road,D13,0.58496544,1,1,1,2,1,0
137,1932,road,D78,0.124045634,1,1,1,2,1,0
140,2974,road,D105,3.12035022,1,1,1,1,1,0
140,10644,road,None,1.234839625,1,1,1,2,1,0
137,2383,road,A3,1.252713218,1,1,1,2,1,0
2448,3884,road,None,0.616531761,1,1,1,2,1,0
7083,9086,road,D34A,0.764195101,1,1,1,2,1,0
9659,10090,road,D207,0.14720281,1,1,1,2,1,0
9667,1797,road,D50,2.474977065,1,1,1,1,1,0
7150,1391,road,D18,0.303076933,1,1,1,2,1,0
7150,9992,road,D412,0.431859512,1,1,1,2,1,0
5002,10366,road,D36,1.981071497,1,1,1,1,1,0
7023,5004,road,None,1.936234421,1,1,1,1,1,0
4692,8782,road,None,1.962398351,1,1,1,1,1,0
1068,1125,road,D59A,0.562288464,1,1,1,2,1,0
700,1514,road,D422,1.280109488,1,1,1,2,1,0
700,1513,road,None,0.142367313,1,1,1,2,1,0
704,1079,road,A1,0.452062522,1,1,1,2,1,0
7908,7626,road,D316,0.274151602,1,1,1,2,1,0
10025,1134,road,D51E1,0.241842119,1,1,1,2,1,0
10025,8597,road,None,0.562898175,1,1,1,2,1,0
10046,7634,road,D407,1.073122376,1,1,1,2,1,0
4137,4138,road,D195,3.011452468,1,1,1,1,1,0
2945,2363,road,None,0.281359548,1,1,1,2,1,0
10047,8417,road,None,0.225385444,1,1,1,2,1,0
10046,9655,road,D907,0.535568873,1,1,1,2,1,0
8382,3529,road,D75E,1.263651404,1,1,1,2,1,0
8382,403,road,N370,0.2019047,1,1,1,2,1,0
7833,7841,road,None,0.241733921,1,1,1,2,1,0
1334,10855,road,None,1.567746716,1,1,1,1,1,0
9389,8531,road,D408,0.916340613,1,1,1,2,1,0
9389,9062,road,D126,0.680446584,1,1,1,2,1,0
3805,10972,road,D910,1.066576942,1,1,1,2,1,0
3806,9998,road,N4,5.139229943,1,1,1,0,1,0
3806,4497,road,D144A,0.179516069,1,1,1,2,1,0
9389,3966,road,D408,6.863237725,1,1,1,0,1,0
7318,8377,road,None,0.687760897,1,1,1,2,1,0
4335,3541,road,D67A,0.901611469,1,1,1,2,1,0
4335,7620,road,None,0.664129706,1,1,1,2,1,0
10618,10617,road,None,0.121403675,1,1,1,2,1,0
10619,10617,road,D85,0.043661325,1,1,1,2,1,0
6270,1903,road,D208,1.156612688,1,1,1,2,1,0
6270,9209,road,D160,2.025606204,1,1,1,1,1,0
10619,10030,road,D78,0.171980808,1,1,1,2,1,0
8346,5539,road,D116,3.695016463,1,1,1,0,1,0
8346,3838,road,D168,11.63912252,1,1,1,0,1,0
2473,5184,road,D116,4.230523407,1,1,1,0,1,0
2473,10495,road,None,3.190425403,1,1,1,1,1,0
4028,5306,road,None,0.496479308,1,1,1,2,1,0
4632,209,road,D64,0.390762064,1,1,1,2,1,0
4506,5742,road,D86,2.077288662,1,1,1,1,1,0
4506,7402,road,None,0.880176329,1,1,1,2,1,0
2443,4915,road,None,0.593955868,1,1,1,2,1,0
6045,1912,road,D80,2.799970465,1,1,1,1,1,0
10296,2822,road,D235,0.179800213,1,1,1,2,1,0
10296,6962,road,None,0.354719527,1,1,1,2,1,0
5759,6971,road,None,0.177512075,1,1,1,2,1,0
2904,2611,road,D31,3.551388962,1,1,1,1,1,0
8757,5864,road,None,0.663802807,1,1,1,2,1,0
4917,8279,road,None,7.12747974,1,1,1,0,1,0
4917,9642,road,D215,0.683976424,1,1,1,2,1,0
8942,10621,road,D6,0.339260415,1,1,1,2,1,0
713,10420,road,D376,1.398526211,1,1,1,1,1,0
10949,3244,road,D31,0.056640277,1,1,1,2,1,0
10945,3381,road,D448,1.638871256,1,1,1,1,1,0
2152,74,road,D18,0.186493118,1,1,1,2,1,0
2152,1216,road,D412,0.251693777,1,1,1,2,1,0
4482,5687,road,D636,1.670934875,1,1,1,1,1,0
6852,7818,road,D176,3.78830732,1,1,1,0,1,0
9552,141,road,None,0.04155008,1,1,1,2,1,0
1344,5187,road,None,0.866004962,1,1,1,2,1,0
1344,228,road,None,0.710652113,1,1,1,2,1,0
9550,5856,road,None,0.225459574,1,1,1,2,1,0
9550,10513,road,None,0.184769041,1,1,1,2,1,0
5244,3664,road,None,0.541994435,1,1,1,2,1,0
9713,10358,road,D1406,0.155718837,1,1,1,2,1,0
9723,9914,road,D233,0.075970354,1,1,1,2,1,0
10774,4839,road,D1406,0.317855444,1,1,1,2,1,0
5244,4420,road,None,0.8904315,1,1,1,2,1,0
5472,539,road,None,1.630324387,1,1,1,1,1,0
9598,7596,road,D145,2.208695099,1,1,1,1,1,0
9598,5111,road,None,1.8859253,1,1,1,1,1,0
5337,10396,road,D402,0.026172289,1,1,1,2,1,0
10823,10011,road,None,0.085131153,1,1,1,2,1,0
5336,9852,road,D152,0.485033495,1,1,1,2,1,0
5336,1161,road,D937,1.28536338,1,1,1,2,1,0
5235,5292,road,D14,0.199266002,1,1,1,2,1,0
5235,777,road,D14,0.25713718,1,1,1,2,1,0
4507,4279,road,D10,0.769235133,1,1,1,2,1,0
2643,9531,road,D20A,0.310337191,1,1,1,2,1,0
2642,4969,road,None,0.420977117,1,1,1,2,1,0
9032,1891,road,D404,1.520659098,1,1,1,1,1,0
8118,5828,road,None,0.424775988,1,1,1,2,1,0
8118,5238,road,D934,2.441682747,1,1,1,1,1,0
4702,6235,road,N370,0.684353762,1,1,1,2,1,0
4702,1252,road,None,1.547589611,1,1,1,1,1,0
2642,11184,road,None,0.941704574,1,1,1,2,1,0
2642,3595,road,None,0.567067426,1,1,1,2,1,0
9312,9305,road,None,0.366340827,1,1,1,2,1,0
3817,5379,road,None,0.374849755,1,1,1,2,1,0
3811,3789,road,D161,2.499083301,1,1,1,1,1,0
391,4709,road,D221,0.118768294,1,1,1,2,1,0
392,16,road,None,0.056865678,1,1,1,2,1,0
393,1886,road,D934,1.025197735,1,1,1,2,1,0
1443,6884,road,None,0.217270022,1,1,1,2,1,0
2369,4195,road,D1,0.058041516,1,1,1,2,1,0
6144,4343,road,D934,0.512457308,1,1,1,2,1,0
397,8122,road,A86,0.43773645,1,1,1,2,1,0
2888,707,road,None,0.583168329,1,1,1,2,1,0
11544,378,metro,M8,0.482105351,3,3,3,2,3,0
11544,5716,metro,M8,0.854160862,3,3,3,2,3,0
8470,6399,road,N7,0.317794234,1,1,1,2,1,0
11537,9251,metro,M7bis,0.669322442,3,3,3,2,3,0
5735,527,metro,M8,0.817471301,3,3,3,2,3,0
5735,324,metro,M8,0.793360057,3,3,3,2,3,0
8469,4180,road,D188,5.233674429,1,1,1,0,1,0
8469,5574,road,A10,3.0823197,1,1,1,1,1,0
8468,8892,road,D95,0.770463727,1,1,1,2,1,0
8468,4768,road,D95,0.763742404,1,1,1,2,1,0
11545,5726,metro,M8,0.729752685,3,3,3,2,3,0
11545,26,metro,M8,1.505509672,3,3,3,1,3,0
8343,133,road,D983,0.698989465,1,1,1,2,1,0
4909,5071,road,D605,0.828983831,1,1,1,2,1,0
4909,588,road,D605,0.90506815,1,1,1,2,1,0
1760,24,road,D82,1.920284003,1,1,1,1,1,0
1760,808,road,D836,4.281329469,1,1,1,0,1,0
8467,1026,road,D936,0.250223173,1,1,1,2,1,0
2569,3735,road,None,0.641677909,1,1,1,2,1,0
2569,1224,road,None,0.51374458,1,1,1,2,1,0
2574,3941,road,None,0.664355649,1,1,1,2,1,0
2570,9282,road,None,0.070227191,1,1,1,2,1,0
8864,5810,road,D54,0.789292208,1,1,1,2,1,0
8978,3486,road,None,0.088778956,1,1,1,2,1,0
8975,2503,road,D7,0.181250833,1,1,1,2,1,0
8865,5295,road,None,0.263887623,1,1,1,2,1,0
3276,8734,road,D94,0.289142118,1,1,1,2,1,0
3276,8735,road,None,0.275738558,1,1,1,2,1,0
8732,2881,road,D43,0.376880916,1,1,1,2,1,0
11546,10790,road,D913,3.16860658,1,1,1,1,1,0
11546,4395,road,D913,5.42076586,1,1,1,0,1,0
10049,10240,road,D10P,0.342942366,1,1,1,2,1,0
827,8792,road,D307,0.191502031,1,1,1,2,1,0
824,8629,road,D910,1.157304252,1,1,1,2,1,0
10048,3939,road,D345,0.842979611,1,1,1,2,1,0
6839,3800,road,None,0.129023531,1,1,1,2,1,0
6839,9657,road,None,0.746214399,1,1,1,2,1,0
6840,956,road,None,0.137285885,1,1,1,2,1,0
6842,2765,road,None,0.115103895,1,1,1,2,1,0
6842,2568,road,None,0.624458895,1,1,1,2,1,0
6805,3367,road,D1,0.441154023,1,1,1,2,1,0
8030,8609,road,D240,0.095573369,1,1,1,2,1,0
1099,5873,road,None,0.067210643,1,1,1,2,1,0
8441,1871,road,None,1.856104363,1,1,1,1,1,0
8441,4397,road,D200,5.233861934,1,1,1,0,1,0
3205,703,road,None,0.214977201,1,1,1,2,1,0
1159,4308,road,D225,10.53142455,1,1,1,0,1,0
2819,1688,road,None,0.432302028,1,1,1,2,1,0
2819,4846,road,None,1.858497946,1,1,1,1,1,0
1939,1581,road,N13,0.112555798,1,1,1,2,1,0
254,5967,road,None,0.576879212,1,1,1,2,1,0
10974,5425,road,D75A1,0.161279529,1,1,1,2,1,0
10973,5430,road,N10,0.052054677,1,1,1,2,1,0
253,6429,road,D12,1.214435646,1,1,1,2,1,0
253,1422,road,D106,0.2227706,1,1,1,2,1,0
5962,4724,road,D10,0.887366785,1,1,1,2,1,0
9662,5426,road,D605,0.222838845,1,1,1,2,1,0
930,166,road,D317,0.121874934,1,1,1,2,1,0
9083,6080,road,D116,0.241258511,1,1,1,2,1,0
9083,9346,road,D605,0.248581856,1,1,1,2,1,0
11547,9467,road,D213,0.184352818,1,1,1,2,1,0
11547,4876,road,D213,0.873995452,1,1,1,2,1,0
1985,7184,road,N2,0.633485652,1,1,1,2,1,0
1986,5961,road,N403,1.749653053,1,1,1,1,1,0
643,4511,road,D52,3.374298048,1,1,1,1,1,0
5196,2795,road,D1,0.866570156,1,1,1,2,1,0
6085,2653,road,D9E1,0.517359879,1,1,1,2,1,0
3367,3523,road,D907,0.374483116,1,1,1,2,1,0
3367,6178,road,D1,1.107394255,1,1,1,2,1,0
3368,5699,road,D112,3.308397186,1,1,1,1,1,0
3366,11117,road,None,3.208517343,1,1,1,1,1,0
3365,5126,road,None,0.902326016,1,1,1,2,1,0
3365,6182,road,None,0.485765808,1,1,1,2,1,0
3368,8417,road,D115,0.453681323,1,1,1,2,1,0
2914,7789,road,None,1.00666763,1,1,1,2,1,0
7555,8203,road,D10,1.272086702,1,1,1,2,1,0
7554,3319,road,D401,4.123623284,1,1,1,0,1,0
7555,592,road,None,0.864628529,1,1,1,2,1,0
7714,3508,road,D152,0.232459715,1,1,1,2,1,0
7714,8527,road,D271,0.583710142,1,1,1,2,1,0
5105,1540,road,D934,3.271992638,1,1,1,1,1,0
5105,3493,road,D60,0.886289063,1,1,1,2,1,0
3984,8299,road,None,0.129851396,1,1,1,2,1,0
3987,10245,road,D13,1.991624927,1,1,1,1,1,0
10866,2947,road,D12,0.466544125,1,1,1,2,1,0
2443,1416,road,None,0.76889456,1,1,1,2,1,0
3987,4679,road,D13,1.67118962,1,1,1,1,1,0
10864,3722,road,D372,1.764905298,1,1,1,1,1,0
10864,6172,road,D50,1.330786472,1,1,1,2,1,0
9771,8566,road,D202,0.65451955,1,1,1,2,1,0
1889,2755,road,D401,0.206770867,1,1,1,2,1,0
1723,6349,road,D317,0.90728381,1,1,1,2,1,0
125,8864,road,D9,3.126654231,1,1,1,1,1,0
1870,7823,road,D11,0.356665084,1,1,1,2,1,0
9770,8136,road,None,0.739524174,1,1,1,2,1,0
9770,2894,road,D36,1.495191083,1,1,1,1,1,0
9771,11000,road,D102,1.194185142,1,1,1,2,1,0
11548,1765,road,None,1.582596249,1,1,1,1,1,0
5424,9614,road,None,3.569498017,1,1,1,1,1,0
5424,5838,road,None,0.423609733,1,1,1,2,1,0
5424,6106,road,D436,4.251134056,1,1,1,0,1,0
114,11214,road,None,0.905216018,1,1,1,2,1,0
5808,9872,road,N184,0.371586842,1,1,1,2,1,0
5808,7275,road,D984,0.330714313,1,1,1,2,1,0
5481,4669,road,D113,0.421229693,1,1,1,2,1,0
5481,3450,road,D130,0.370154079,1,1,1,2,1,0
5809,4898,road,N1104,1.074873781,1,1,1,2,1,0
5482,3028,road,D3,2.167567961,1,1,1,1,1,0
10591,7097,road,D170,0.632636077,1,1,1,2,1,0
5810,110,road,None,0.516528534,1,1,1,2,1,0
9692,377,road,None,0.886073005,1,1,1,2,1,0
9693,339,road,D311,2.557233872,1,1,1,1,1,0
5461,3338,road,D31,0.56495191,1,1,1,2,1,0
11051,8067,road,D906,4.538528034,1,1,1,0,1,0
10620,6505,road,D43Z,0.634629332,1,1,1,2,1,0
10620,8293,road,D43,2.028312283,1,1,1,1,1,0
10390,8765,road,D22,0.276871634,1,1,1,2,1,0
9392,5405,road,D936,1.069112213,1,1,1,2,1,0
9392,6604,road,D150,2.803770856,1,1,1,1,1,0
10781,4050,road,None,0.446998123,1,1,1,2,1,0
6778,4429,road,D123,1.324163828,1,1,1,2,1,0
1097,8933,road,D2,1.598172643,1,1,1,1,1,0
11549,4722,road,D66,4.203392752,1,1,1,0,1,0
6778,10124,road,D287,0.912971279,1,1,1,2,1,0
11549,6425,road,D55E4,1.37291025,1,1,1,1,1,0
11549,9362,road,D66,0.104704175,1,1,1,2,1,0
11550,10715,road,None,0.138755904,1,1,1,2,1,0
11550,7762,road,N12,2.500938231,1,1,1,1,1,0
11550,1634,road,N12,4.193829578,1,1,1,0,1,0
2710,7222,road,None,0.662013553,1,1,1,2,1,0
6157,10245,road,D191,1.256094353,1,1,1,2,1,0
11151,10758,road,N7,0.244401099,1,1,1,2,1,0
2708,7730,road,None,0.736910419,1,1,1,2,1,0
2708,5566,road,None,1.387866864,1,1,1,1,1,0
11551,3223,road,None,0.169301547,1,1,1,2,1,0
11551,3083,road,None,0.308991241,1,1,1,2,1,0
11551,9741,road,None,0.700535391,1,1,1,2,1,0
7985,9061,road,D191,0.697381948,1,1,1,2,1,0
7985,4329,road,None,0.596583091,1,1,1,2,1,0
4603,5817,road,None,1.077070937,1,1,1,2,1,0
8301,7126,road,D60,0.725834609,1,1,1,2,1,0
5482,10886,road,D21P,1.56679788,1,1,1,1,1,0
2805,2513,road,D838,0.104298721,1,1,1,2,1,0
10283,1852,road,D37,2.124187058,1,1,1,1,1,0
6843,4258,road,None,2.529102107,1,1,1,1,1,0
10860,9002,road,D73,2.16419137,1,1,1,1,1,0
6843,275,road,None,0.758872705,1,1,1,2,1,0
9167,610,road,None,0.619392425,1,1,1,2,1,0
10850,5987,road,D50,0.635136745,1,1,1,2,1,0
3282,3663,road,None,1.630460524,1,1,1,1,1,0
8987,4239,road,None,0.042219817,1,1,1,2,1,0
5161,4239,road,D150,0.436261045,1,1,1,2,1,0
5161,2861,road,None,0.615103467,1,1,1,2,1,0
5981,9865,road,D24,3.431903396,1,1,1,1,1,0
5981,3626,road,None,3.130936733,1,1,1,1,1,0
265,8215,road,D445,1.65751158,1,1,1,1,1,0
10531,2396,road,None,1.30310783,1,1,1,2,1,0
5368,9492,road,D217B,0.754215827,1,1,1,2,1,0
10531,4193,road,D1,0.483131404,1,1,1,2,1,0
6872,10442,road,None,0.061957644,1,1,1,2,1,0
5368,9430,road,D35,1.039544257,1,1,1,2,1,0
5365,4544,road,None,0.188673185,1,1,1,2,1,0
11552,6551,tram,T2,0.737113702,5,5,5,2,5,0
2137,7595,metro,M5,0.436414028,3,3,3,2,3,0
11553,5966,metro,M5,2.916823127,3,3,3,1,3,0
4409,5966,metro,M5,1.354917162,3,3,3,1,3,0
11554,3875,tram,T2,0.720641575,5,5,5,2,5,0
11555,5185,tram,T2,0.591291066,5,5,5,2,5,0
11555,3098,tram,T2,0.618835025,5,5,5,2,5,0
11552,8555,tram,T2,0.95363231,5,5,5,2,5,0
6551,6428,tram,T2,0.621047015,5,5,5,2,5,0
11554,4405,tram,T2,1.035386057,5,5,5,2,5,0
4158,4156,road,D19,0.092847795,1,1,1,2,1,0
4158,8405,road,D449,1.008422737,1,1,1,2,1,0
4394,4392,road,None,0.048027829,1,1,1,2,1,0
4395,9198,road,D147,2.895704975,1,1,1,1,1,0
9525,3499,road,D41,3.814686937,1,1,1,0,1,0
4565,6445,road,D147,4.242977757,1,1,1,0,1,0
4565,4666,road,D405,3.526089703,1,1,1,1,1,0
74,2165,road,D18,4.428890668,1,1,1,0,1,0
482,7150,road,D18,2.087284503,1,1,1,1,1,0
6053,977,road,D35,1.19550908,1,1,1,2,1,0
1002,9825,road,D151,1.351541453,1,1,1,1,1,0
8293,2997,road,D43,0.695816622,1,1,1,2,1,0
9848,10262,road,None,0.030963041,1,1,1,2,1,0
9850,4740,road,None,0.089890454,1,1,1,2,1,0
6628,89,road,None,0.175570997,1,1,1,2,1,0
2002,5887,road,None,0.358468437,1,1,1,2,1,0
2002,87,road,None,0.424080407,1,1,1,2,1,0
6628,5379,road,None,0.681918224,1,1,1,2,1,0
6629,10793,road,D418,0.291590066,1,1,1,2,1,0
7206,7859,road,None,0.647261686,1,1,1,2,1,0
1353,4288,road,None,0.060699649,1,1,1,2,1,0
10355,4506,road,D86,2.8430005,1,1,1,1,1,0
10355,7074,road,D86,0.416160097,1,1,1,2,1,0
10354,10016,road,None,3.09042811,1,1,1,1,1,0
10354,10356,road,None,0.070820979,1,1,1,2,1,0
2436,3993,road,D41,3.64623192,1,1,1,0,1,0
9115,10756,road,D15,0.667172246,1,1,1,2,1,0
4693,10218,road,D372,0.094259747,1,1,1,2,1,0
10223,8023,road,D146,0.50290606,1,1,1,2,1,0
10223,8413,road,None,0.480350932,1,1,1,2,1,0
10222,10866,road,D227,2.639172528,1,1,1,1,1,0
7164,742,road,None,1.009017978,1,1,1,2,1,0
7164,6336,road,None,0.298444572,1,1,1,2,1,0
7164,1407,road,D191,0.64420448,1,1,1,2,1,0
5086,8874,road,D37,6.184069615,1,1,1,0,1,0
5049,9059,road,None,0.17180041,1,1,1,2,1,0
1276,8691,road,A13,0.200414959,1,1,1,2,1,0
5049,135,road,D13,0.144322167,1,1,1,2,1,0
7718,9242,metro,M2,0.45058269,3,3,3,2,3,0
11556,8557,metro,M2,0.910777698,3,3,3,2,3,0
1303,10578,metro,M2,0.496559817,3,3,3,2,3,0
7979,10578,metro,M2,0.626348373,3,3,3,2,3,0
11557,7063,metro,M2,0.683886393,3,3,3,2,3,0
1302,7979,metro,M2,0.604474237,3,3,3,2,3,0
11391,1303,metro,M2,0.776699308,3,3,3,2,3,0
11557,1302,metro,M2,0.744468909,3,3,3,2,3,0
11556,5620,metro,M2,0.575315735,3,3,3,2,3,0
9242,5674,metro,M2,0.669748634,3,3,3,2,3,0
5775,3996,road,D8A,3.224365072,1,1,1,1,1,0
5776,7470,road,None,0.754374247,1,1,1,2,1,0
5776,453,road,None,0.740692813,1,1,1,2,1,0
5777,3788,road,D909,0.551817801,1,1,1,2,1,0
5777,7473,road,None,0.242177769,1,1,1,2,1,0
5778,9238,road,D9B,0.618489008,1,1,1,2,1,0
9592,6404,road,D11,0.223293229,1,1,1,2,1,0
8624,1880,road,D115,0.844519664,1,1,1,2,1,0
5784,2569,road,None,0.362065251,1,1,1,2,1,0
5775,1600,road,D85P,0.729896522,1,1,1,2,1,0
7894,3191,road,D922Z,0.46272224,1,1,1,2,1,0
7894,2224,road,None,1.073698308,1,1,1,2,1,0
11148,10271,road,D15,0.099796603,1,1,1,2,1,0
11148,1837,road,D90A,0.406014591,1,1,1,2,1,0
1070,3153,road,D316,1.296598191,1,1,1,2,1,0
1070,7965,road,D922,2.396528326,1,1,1,1,1,0
3767,1003,road,D76,0.928672424,1,1,1,2,1,0
3767,10444,road,None,0.402039853,1,1,1,2,1,0
