source,target,type,name,node_lat,node_lon,node_tg_lat,node_tg_lon,node_type,node_tg_type,distance,type_num,node_type_num,node_tg_type_num
126.0,4555.0,road,A15,2.108878,49.032763,2.102231,49.034282,road,road,0.758141128112278,1,1,1
127.0,2703.0,road,D301,2.34624,49.034254,2.34109,49.042233,road,road,1.0553592294188303,1,1,1
128.0,659.0,road,D6,2.011645,48.312617,2.001923,48.315288,road,road,1.121045482352865,1,1,1
129.0,9915.0,road,None,1.978868,48.787877,1.988748,48.796933,road,road,1.4898761641718137,1,1,1
129.0,6656.0,road,D912,1.978868,48.787877,1.961677,48.793216,road,road,2.0015139536989373,1,1,1
131.0,3821.0,road,D909,2.366493,49.105028,2.376086,49.108189,road,road,1.1230162700502206,1,1,1
131.0,4466.0,road,D909Z,2.366493,49.105028,2.365569,49.115682,road,road,1.18811162319643,1,1,1
132.0,4631.0,road,D25,2.392368,48.705335,2.384424,48.706009,road,road,0.8865006239527994,1,1,1
132.0,58.0,road,D29,2.392368,48.705335,2.403989,48.712247,road,road,1.5031470421031143,1,1,1
133.0,8343.0,road,D983,1.794828,49.091427,1.790095,49.095566,road,road,0.6989894653845423,1,1,1
135.0,9059.0,road,None,2.265439,48.917013,2.266065,48.917718,road,road,0.1047904764685497,1,1,1
135.0,5049.0,road,D13,2.265439,48.917013,2.264537,48.917947,road,road,0.1443221671039111,1,1,1
136.0,6640.0,road,D17,2.308609,48.917274,2.308343,48.91766,road,road,0.0520969605860291,1,1,1
136.0,12130.0,crosslayer,None,2.308609,48.917274,2.313808,48.920946,road,crosslayer,0.7075637926635322,4,1,4
137.0,696.0,road,A3,2.478233,48.918111,2.481255,48.926011,road,road,0.9397494665392224,1,1,1
137.0,4295.0,road,D78,2.478233,48.918111,2.476938,48.918289,road,road,0.1453488171002494,1,1,1
138.0,6640.0,road,D9,2.307448,48.91729,2.308343,48.91766,road,road,0.1076756804869641,1,1,1
138.0,7146.0,road,D17,2.307448,48.91729,2.301667,48.930634,road,road,1.6159434213717123,1,1,1
138.0,12130.0,crosslayer,None,2.307448,48.91729,2.313808,48.920946,road,crosslayer,0.8155540283473689,4,1,4
139.0,5430.0,road,None,1.830329,48.531685,1.830054,48.531785,road,road,0.0325356431369001,1,1,1
140.0,876.0,road,D105,2.652465,48.918684,2.651412,48.919252,road,road,0.1330043014148648,1,1,1
141.0,85.0,road,N186,2.484988,48.872284,2.48246,48.87431,road,road,0.36010252574939,1,1,1
141.0,9552.0,road,None,2.484988,48.872284,2.485315,48.872465,road,road,0.0415500797055595,1,1,1
141.0,12183.0,crosslayer,None,2.484988,48.872284,2.485847,48.87034,road,crosslayer,0.2361396527807491,4,1,4
142.0,95.0,road,None,2.511507,48.99632,2.513589,48.997322,road,road,0.2568770920669608,1,1,1
142.0,10042.0,road,D902A,2.511507,48.99632,2.508529,48.998245,road,road,0.3941856527575628,1,1,1
143.0,6299.0,road,None,2.321962,48.932756,2.320916,48.934463,road,road,0.2224783529825725,1,1,1
144.0,9736.0,road,None,2.455558,48.933478,2.460472,48.938324,road,road,0.7670670445039824,1,1,1
144.0,1721.0,road,None,2.455558,48.933478,2.425789,48.934849,road,road,3.313664025330696,1,1,1
144.0,12108.0,crosslayer,None,2.455558,48.933478,2.454533,48.932702,road,crosslayer,0.1429058612017798,4,1,4
145.0,9119.0,road,None,2.274363,48.871202,2.275487,48.871676,road,road,0.1356258148822948,1,1,1
145.0,8751.0,road,None,2.274363,48.871202,2.274252,48.871529,road,road,0.0383713711644523,1,1,1
145.0,11784.0,crosslayer,None,2.274363,48.871202,2.276895,48.871464,road,crosslayer,0.2830464569608112,4,1,4
145.0,11995.0,crosslayer,None,2.274363,48.871202,2.27552,48.870856,road,crosslayer,0.1342734043799809,4,1,4
145.0,12114.0,crosslayer,None,2.274363,48.871202,2.272128,48.864463,road,crosslayer,0.788919146864619,4,1,4
146.0,6250.0,road,N410,2.355624,48.92876,2.36135,48.929245,road,road,0.638978166860707,1,1,1
146.0,5857.0,road,None,2.355624,48.92876,2.356212,48.928821,road,road,0.0657329175490137,1,1,1
146.0,11717.0,crosslayer,None,2.355624,48.92876,2.356384,48.930128,road,crosslayer,0.1739005280617577,4,1,4
147.0,10824.0,road,D41,2.479764,48.929349,2.475553,48.935658,road,road,0.842895805139936,1,1,1
147.0,5853.0,road,D115,2.479764,48.929349,2.480263,48.929531,road,road,0.0590551826885476,1,1,1
147.0,12026.0,crosslayer,None,2.479764,48.929349,2.476336,48.932407,road,crosslayer,0.5105901825025254,4,1,4
148.0,10342.0,road,None,2.223594,48.927991,2.227885,48.930374,road,road,0.5456805901773187,1,1,1
149.0,7522.0,road,D998,2.325568,48.930523,2.32471,48.934795,road,road,0.484127305628637,1,1,1
149.0,143.0,road,None,2.325568,48.930523,2.321962,48.932756,road,road,0.4715153644034086,1,1,1
150.0,10981.0,road,D30,2.038921,48.930721,2.039189,48.931079,road,road,0.0497062150235014,1,1,1
150.0,12215.0,crosslayer,None,2.038921,48.930721,2.041138,48.933155,road,crosslayer,0.3659637329539292,4,1,4
151.0,896.0,road,None,2.333532,48.928517,2.333859,48.929162,road,road,0.0803581817906862,1,1,1
151.0,6248.0,road,None,2.333532,48.928517,2.333056,48.928978,road,road,0.0736530841612364,1,1,1
152.0,8141.0,road,None,1.998672,48.938297,1.9986,48.938957,road,road,0.0737796708499585,1,1,1
153.0,8670.0,road,None,2.392477,48.826676,2.391274,48.827322,road,road,0.1518044179119066,1,1,1
154.0,1086.0,road,A15,2.293237,48.940346,2.290369,48.941943,road,road,0.3649456559766998,1,1,1
155.0,5739.0,road,N7,2.428188,48.640285,2.422132,48.644925,road,road,0.8480476802548383,1,1,1
155.0,1357.0,road,None,2.428188,48.640285,2.430907,48.643743,road,road,0.4888688084531841,1,1,1
156.0,8777.0,road,D109,2.279919,48.95613,2.282638,48.964276,road,road,0.9542386607763386,1,1,1
156.0,6100.0,road,D311,2.279919,48.95613,2.293519,48.960883,road,road,1.6018054445221777,1,1,1
157.0,1555.0,road,D140,2.812928,48.958214,2.829769,48.969884,road,road,2.2774019169268795,1,1,1
158.0,2238.0,road,D53,3.025991,48.958469,3.052201,48.992537,road,road,4.775340352918005,1,1,1
159.0,6664.0,road,None,2.887351,48.958424,2.887816,48.959422,road,road,0.1222993235903655,1,1,1
159.0,11510.0,road,None,2.887351,48.958424,2.882714,48.959076,road,road,0.5206701232329394,1,1,1
160.0,6101.0,road,N301,2.382949,48.956903,2.381656,48.961136,road,road,0.4917680134238951,1,1,1
160.0,1233.0,road,None,2.382949,48.956903,2.387414,48.973679,road,road,1.9287847686222652,1,1,1
161.0,8075.0,road,N104,2.433708,48.609804,2.432164,48.612698,road,road,0.3644765450343902,1,1,1
161.0,10521.0,road,None,2.433708,48.609804,2.428958,48.616074,road,road,0.8741693054123753,1,1,1
162.0,6207.0,road,N104,2.441298,48.609818,2.446532,48.611254,road,road,0.6034627911181681,1,1,1
162.0,5865.0,road,None,2.441298,48.609818,2.447806,48.610316,road,road,0.7257683306610189,1,1,1
162.0,8653.0,road,None,2.441298,48.609818,2.441361,48.610524,road,road,0.0787445865332357,1,1,1
163.0,8656.0,road,None,2.477503,48.609775,2.475745,48.610617,road,road,0.2167075920183906,1,1,1
163.0,8074.0,road,None,2.477503,48.609775,2.482786,48.612852,road,road,0.6796574538769192,1,1,1
163.0,12037.0,crosslayer,None,2.477503,48.609775,2.473663,48.614162,road,crosslayer,0.6479474676929592,4,1,4
164.0,3660.0,road,None,2.496768,48.931306,2.504931,48.931389,road,road,0.907731016020924,1,1,1
164.0,3656.0,road,None,2.496768,48.931306,2.495144,48.931304,road,road,0.180580697550578,1,1,1
164.0,12074.0,crosslayer,None,2.496768,48.931306,2.49504,48.932207,road,crosslayer,0.2166517076942985,4,1,4
165.0,11906.0,crosslayer,None,2.414916,48.86635,2.41666,48.865254,road,crosslayer,0.2289810478331684,4,1,4
166.0,4881.0,road,None,2.528855,49.077343,2.502572,49.079638,road,road,2.9336352607509384,1,1,1
166.0,930.0,road,D317,2.528855,49.077343,2.528996,49.078431,road,road,0.1218749335675602,1,1,1
167.0,9754.0,road,D26,2.358147,49.076651,2.35254,49.079391,road,road,0.6938186434899213,1,1,1
168.0,544.0,road,D55,3.265662,48.594393,3.259853,48.5993,road,road,0.8449726645795361,1,1,1
169.0,7651.0,road,None,2.020844,48.860101,1.981699,48.882115,road,road,4.993080872007313,1,1,1
169.0,3813.0,road,None,2.020844,48.860101,2.03365,48.866087,road,road,1.5716725053577212,1,1,1
170.0,89.0,road,None,2.293219,48.861993,2.301556,48.864286,road,road,0.9614019659849856,1,1,1
170.0,11876.0,crosslayer,None,2.293219,48.861993,2.293778,48.864672,road,crosslayer,0.3040734634410241,4,1,4
170.0,12084.0,crosslayer,None,2.293219,48.861993,2.289854,48.85686,road,crosslayer,0.6820953754531076,4,1,4
170.0,12138.0,crosslayer,None,2.293219,48.861993,2.300944,48.862612,road,crosslayer,0.8617296213919625,4,1,4
171.0,9982.0,road,D19,3.15824,48.864034,3.164191,48.865604,road,road,0.6842943838650464,1,1,1
171.0,273.0,road,D19,3.15824,48.864034,3.09165,48.868586,road,road,7.421698881945011,1,1,1
172.0,6939.0,road,None,2.221433,48.787379,2.221518,48.788018,road,road,0.0716264939918891,1,1,1
173.0,9981.0,road,D119,1.825038,48.85828,1.819029,48.859916,road,road,0.6924674323466877,1,1,1
174.0,1498.0,road,D321,2.139232,48.860971,2.13943,48.862901,road,road,0.2155838029593915,1,1,1
175.0,8961.0,road,D449,2.373617,48.422209,2.357737,48.432732,road,road,2.1177284999413906,1,1,1
175.0,3288.0,road,D205,2.373617,48.422209,2.388612,48.424721,road,road,1.6905625434242002,1,1,1
176.0,6728.0,metro,M3bis,2.40668,48.877128,2.40431,48.871522,metro,metro,0.6762697146544456,3,3,3
176.0,11401.0,metro,M11,2.40668,48.877128,2.416284,48.879739,metro,metro,1.1066105900838512,3,3,3
176.0,11403.0,metro,M11,2.40668,48.877128,2.39904,48.875466,metro,metro,0.8693636418689638,3,3,3
177.0,11391.0,metro,M2,2.349534,48.883759,2.344334,48.882903,metro,metro,0.5859825700610247,3,3,3
177.0,5190.0,metro,M2,2.349534,48.883759,2.360279,48.884422,metro,metro,1.1970579392214555,3,3,3
177.0,311.0,metro,M4,2.349534,48.883759,2.354899,48.880009,metro,metro,0.7276434661478014,3,3,3
177.0,5850.0,metro,M4,2.349534,48.883759,2.349704,48.887321,metro,metro,0.3961945416307476,3,3,3
178.0,7937.0,road,None,2.367746,48.772422,2.370144,48.77324,road,road,0.2817071356895175,1,1,1
178.0,9496.0,road,D7,2.367746,48.772422,2.367275,48.779619,road,road,0.8013001584424727,1,1,1
179.0,5764.0,road,D446,2.147352,48.770926,2.154921,48.784377,road,road,1.7153029237443154,1,1,1
179.0,12141.0,crosslayer,None,2.147352,48.770926,2.146995,48.771844,road,crosslayer,0.1094572741584556,4,1,4
180.0,11349.0,road,D161,2.043705,48.834658,2.018314,48.834483,road,road,2.823417355514016,1,1,1
180.0,1492.0,road,D161,2.043705,48.834658,2.056563,48.843821,road,road,1.7552649494161794,1,1,1
181.0,6866.0,road,D920,2.325636,48.817526,2.325594,48.819658,road,road,0.2369183581167137,1,1,1
181.0,356.0,road,D50,2.325636,48.817526,2.322289,48.818065,road,road,0.3769565792040878,1,1,1
182.0,3722.0,road,D372,2.528857,48.460398,2.540239,48.467392,road,road,1.4850676770336946,1,1,1
183.0,8593.0,road,D201,3.051308,48.461281,3.050436,48.485513,road,road,2.692403029896554,1,1,1
184.0,1912.0,road,D80,1.644263,48.676801,1.63511,48.68016,road,road,1.084085252723196,1,1,1
184.0,2214.0,road,D71,1.644263,48.676801,1.652296,48.680126,road,road,0.9666642993347226,1,1,1
185.0,7498.0,road,D94,2.532696,48.683593,2.525663,48.690932,road,road,1.129705031474993,1,1,1
185.0,10027.0,road,D33,2.532696,48.683593,2.536652,48.684935,road,road,0.4644618574135822,1,1,1
185.0,12154.0,crosslayer,None,2.532696,48.683593,2.533058,48.68106,road,crosslayer,0.2842461284015259,4,1,4
186.0,2709.0,road,D936,1.784923,48.678236,1.771644,48.687253,road,road,1.7845307683866771,1,1,1
187.0,1967.0,road,D195,2.081972,48.727245,2.060876,48.740195,road,road,2.7519893269145514,1,1,1
188.0,2121.0,road,D928,2.275779,48.99507,2.270313,48.996961,road,road,0.6430818200343054,1,1,1
188.0,1440.0,road,D909,2.275779,48.99507,2.2813,49.003619,road,road,1.1309749558824953,1,1,1
189.0,1816.0,road,D13,1.916599,48.764051,1.892926,48.7802,road,road,3.1859102851001104,1,1,1
189.0,4687.0,road,None,1.916599,48.764051,1.940664,48.765985,road,road,2.6845236045884064,1,1,1
190.0,192.0,road,D533,2.230689,48.766536,2.229193,48.766581,road,road,0.1664227366188541,1,1,1
190.0,11030.0,road,D533,2.230689,48.766536,2.229819,48.771032,road,road,0.5088343951460683,1,1,1
191.0,3578.0,road,D10,2.77588,48.768835,2.768262,48.793194,road,road,2.834940662276416,1,1,1
191.0,11031.0,road,None,2.77588,48.768835,2.826304,48.774428,road,road,5.641196792578787,1,1,1
192.0,2884.0,road,None,2.229193,48.766581,2.228803,48.769618,road,road,0.3402186224505605,1,1,1
193.0,6965.0,road,D410,2.459488,48.344408,2.459424,48.346207,road,road,0.1999820660409841,1,1,1
194.0,8423.0,road,D64,2.565039,48.345004,2.570203,48.353849,road,road,1.1380186249732052,1,1,1
195.0,175.0,road,D449,2.37557,48.416138,2.373617,48.422209,road,road,0.7085828883028502,1,1,1
195.0,11572.0,road,None,2.37557,48.416138,2.37827,48.416948,road,road,0.3134232028123343,1,1,1
196.0,11332.0,road,None,3.281763,48.417321,3.272655,48.417756,road,road,1.0139140391307313,1,1,1
196.0,5043.0,road,D411,3.281763,48.417321,3.314014,48.429412,road,road,3.82910425726362,1,1,1
197.0,4691.0,road,None,2.437008,48.55716,2.432983,48.563487,road,road,0.8332892909736312,1,1,1
197.0,3335.0,road,D153D,2.437008,48.55716,2.449175,48.567103,road,road,1.7465728612301945,1,1,1
198.0,4485.0,road,None,2.20929,48.555878,2.209593,48.558381,road,road,0.2801473669833381,1,1,1
199.0,2534.0,road,D74,3.30318,48.558151,3.311205,48.55925,road,road,0.9006405109203749,1,1,1
199.0,2536.0,road,D1,3.30318,48.558151,3.302132,48.559328,road,road,0.1750758793648939,1,1,1
200.0,10894.0,road,A6,2.490281,48.557315,2.483116,48.561278,road,road,0.9102581942762358,1,1,1
201.0,7012.0,road,N186,2.489725,48.861261,2.486484,48.871342,road,road,1.1764565997338456,1,1,1
201.0,7044.0,road,D301,2.489725,48.861261,2.481511,48.861432,road,road,0.9135526551250424,1,1,1
201.0,11991.0,crosslayer,None,2.489725,48.861261,2.4892,48.854184,road,crosslayer,0.788348213449997,4,1,4
201.0,12062.0,crosslayer,None,2.489725,48.861261,2.490415,48.85742,road,crosslayer,0.4335394944976471,4,1,4
202.0,7112.0,road,D260,2.445312,48.59396,2.444305,48.595758,road,road,0.2289905707858636,1,1,1
203.0,5116.0,road,None,2.474793,48.886512,2.475817,48.886935,road,road,0.123179250869519,1,1,1
203.0,12112.0,crosslayer,None,2.474793,48.886512,2.481232,48.882509,road,crosslayer,0.8428456284313987,4,1,4
204.0,10569.0,road,D119,1.76439,48.881293,1.740015,48.890428,road,road,2.894296991751001,1,1,1
204.0,7700.0,road,None,1.76439,48.881293,1.790331,48.910194,road,road,4.317170422470388,1,1,1
205.0,10642.0,road,D5,2.226047,48.885109,2.227584,48.885559,road,road,0.1780703786371257,1,1,1
205.0,5923.0,road,D913,2.226047,48.885109,2.227845,48.885305,road,road,0.2011110801558088,1,1,1
205.0,5922.0,road,D913,2.226047,48.885109,2.224368,48.885278,road,road,0.1876382327230208,1,1,1
206.0,7893.0,road,D34A,2.58532,48.886901,2.589413,48.887837,road,road,0.4668460382651901,1,1,1
206.0,3783.0,road,D224,2.58532,48.886901,2.578264,48.893621,road,road,1.082960409866861,1,1,1
207.0,7135.0,road,None,2.316793,48.885647,2.313887,48.887313,road,road,0.3723928220535673,1,1,1
208.0,10060.0,road,None,2.355335,48.860603,2.353494,48.861137,road,road,0.213133606624595,1,1,1
208.0,6961.0,road,None,2.355335,48.860603,2.356901,48.861817,road,road,0.2202575082668985,1,1,1
208.0,11761.0,crosslayer,None,2.355335,48.860603,2.353576,48.861274,road,crosslayer,0.2093172396370989,4,1,4
208.0,12081.0,crosslayer,None,2.355335,48.860603,2.346637,48.862324,road,crosslayer,0.9858925028404378,4,1,4
208.0,12160.0,crosslayer,None,2.355335,48.860603,2.347415,48.857599,road,crosslayer,0.9417837841943912,4,1,4
209.0,4632.0,road,D64,2.111352,49.139982,2.107961,49.140905,road,road,0.3907620636783809,1,1,1
210.0,10030.0,road,D78,2.2838,49.14106,2.284096,49.141614,road,road,0.0698003569526612,1,1,1
211.0,9527.0,road,None,2.239409,49.140778,2.228375,49.167147,road,road,3.1763952772407267,1,1,1
212.0,2526.0,road,D92A,2.804592,48.277816,2.810322,48.278325,road,road,0.63964981303874,1,1,1
213.0,6816.0,road,D402,2.837585,48.654643,2.842744,48.662129,road,road,1.010087561081738,1,1,1
214.0,7343.0,road,None,2.327975,49.06241,2.327193,49.063417,road,road,0.1416983099708564,1,1,1
214.0,6455.0,road,None,2.327975,49.06241,2.323533,49.06243,road,road,0.4939328624103309,1,1,1
215.0,11717.0,crosslayer,None,2.358538,48.927053,2.356384,48.930128,road,crosslayer,0.417230601650535,4,1,4
216.0,3648.0,road,D115,2.436916,48.912847,2.44452,48.916574,road,road,0.9414616045083816,1,1,1
216.0,10320.0,road,N186,2.436916,48.912847,2.436337,48.91315,road,road,0.0726507230444965,1,1,1
217.0,841.0,road,None,2.352242,48.926988,2.351687,48.928676,road,road,0.1974319192954951,1,1,1
217.0,9524.0,road,N410,2.352242,48.926988,2.352727,48.927359,road,road,0.0678775669290389,1,1,1
218.0,2268.0,road,D45,1.851333,48.908623,1.853972,48.910663,road,road,0.3708241836973166,1,1,1
219.0,8131.0,road,N186,2.435822,48.912784,2.431437,48.914319,road,road,0.5165504235901343,1,1,1
219.0,10320.0,road,N186,2.435822,48.912784,2.436337,48.91315,road,road,0.0702325137893949,1,1,1
220.0,8504.0,road,D113,2.036885,48.910236,2.032444,48.911333,road,road,0.5086408072107951,1,1,1
221.0,3333.0,road,D209,3.102551,48.638105,3.103121,48.657529,road,road,2.157615026154795,1,1,1
221.0,4527.0,road,D90,3.102551,48.638105,3.149306,48.655587,road,road,5.549441846039766,1,1,1
222.0,9073.0,road,D353,2.77065,48.637794,2.780014,48.644814,road,road,1.3007875065423424,1,1,1
223.0,4361.0,road,None,2.285753,48.882004,2.287334,48.882993,road,road,0.2073159270780921,1,1,1
223.0,12030.0,crosslayer,None,2.285753,48.882004,2.284372,48.877888,road,crosslayer,0.482407688735017,4,1,4
224.0,225.0,road,D934,2.857258,48.88404,2.855091,48.884065,road,road,0.2409754009562978,1,1,1
225.0,3996.0,road,D436,2.855091,48.884065,2.855649,48.885369,road,road,0.157550316096583,1,1,1
226.0,6736.0,road,None,2.151092,48.881174,2.156128,48.882811,road,road,0.5887798217619559,1,1,1
226.0,3354.0,road,D321,2.151092,48.881174,2.153059,48.883612,road,road,0.3481760018575265,1,1,1
226.0,12109.0,crosslayer,None,2.151092,48.881174,2.156388,48.885395,road,crosslayer,0.7528421586930882,4,1,4
227.0,8429.0,road,D116,2.491627,48.883095,2.476329,48.885876,road,road,1.7288870894437345,1,1,1
227.0,1413.0,road,A103,2.491627,48.883095,2.491031,48.884649,road,road,0.1849171648568031,1,1,1
227.0,12112.0,crosslayer,None,2.491627,48.883095,2.481232,48.882509,road,crosslayer,1.1577030014671037,4,1,4
228.0,2753.0,road,None,2.371019,48.869945,2.370343,48.87791,road,road,0.8880963600967724,1,1,1
228.0,1344.0,road,None,2.371019,48.869945,2.377083,48.871965,road,road,0.7106521134679087,1,1,1
228.0,11716.0,crosslayer,None,2.371019,48.869945,2.371062,48.870016,road,crosslayer,0.0092240680039145,4,1,4
229.0,1996.0,road,None,2.344228,48.920496,2.346377,48.923098,road,road,0.3750627673702141,1,1,1
229.0,1994.0,road,D14,2.344228,48.920496,2.343137,48.922878,road,road,0.2911251493372662,1,1,1
229.0,11921.0,crosslayer,None,2.344228,48.920496,2.342993,48.919605,road,crosslayer,0.1692859583391281,4,1,4
229.0,11998.0,crosslayer,None,2.344228,48.920496,2.350456,48.917748,road,crosslayer,0.7568350194318125,4,1,4
230.0,8854.0,road,None,2.571951,48.526867,2.551701,48.52923,road,road,2.266945544094677,1,1,1
230.0,12027.0,crosslayer,None,2.571951,48.526867,2.572836,48.529426,road,crosslayer,0.3008128995068218,4,1,4
231.0,4109.0,road,D606,2.706206,48.413198,2.708675,48.424657,road,road,1.302033520382387,1,1,1
232.0,8084.0,road,D141,2.509511,48.526743,2.501079,48.528192,road,road,0.9513128130189202,1,1,1
232.0,9258.0,road,D141E,2.509511,48.526743,2.512425,48.528657,road,road,0.3875547682906806,1,1,1
233.0,7576.0,road,None,2.333839,48.740897,2.338768,48.750396,road,road,1.1891937313300756,1,1,1
233.0,1749.0,road,None,2.333839,48.740897,2.324662,48.754261,road,road,1.801628315685637,1,1,1
234.0,5487.0,road,D606,2.653403,48.527164,2.654004,48.528236,road,road,0.1365445438180212,1,1,1
234.0,2608.0,road,D372,2.653403,48.527164,2.650013,48.527622,road,road,0.3803681674011506,1,1,1
234.0,12126.0,crosslayer,None,2.653403,48.527164,2.654647,48.527424,road,crosslayer,0.1413090684468437,4,1,4
235.0,7148.0,road,D988,1.851494,48.522112,1.904322,48.55708,road,road,7.043341065368093,1,1,1
236.0,5401.0,road,None,2.323387,48.869704,2.325057,48.870806,road,road,0.2224261759962593,1,1,1
236.0,9897.0,road,None,2.323387,48.869704,2.319888,48.87481,road,road,0.6878954799861302,1,1,1
236.0,11785.0,crosslayer,None,2.323387,48.869704,2.325164,48.870064,road,crosslayer,0.2016009050874429,4,1,4
236.0,11959.0,crosslayer,None,2.323387,48.869704,2.322138,48.866408,road,crosslayer,0.3916488733747768,4,1,4
236.0,12010.0,crosslayer,None,2.323387,48.869704,2.327127,48.874722,road,crosslayer,0.695537149622599,4,1,4
236.0,12103.0,crosslayer,None,2.323387,48.869704,2.330429,48.871808,road,crosslayer,0.8171827248477335,4,1,4
237.0,5993.0,road,D150,2.593726,48.587979,2.587741,48.596566,road,road,1.1630698988042805,1,1,1
238.0,8413.0,road,None,2.195642,48.484891,2.192981,48.492979,road,road,0.9461424941745602,1,1,1
239.0,238.0,road,D148,2.191459,48.484791,2.195642,48.484891,road,road,0.4652610774007781,1,1,1
