node,lat,lon,geometry,city,state
319,29.24314,115.77486,POINT (115.77486 29.24314),,Jiangxi
966,29.59794,115.88221,POINT (115.88221 29.59794),,Jiangxi
439,28.6620899999999,115.91902,POINT (115.91902 28.6620899999999),Qingshanhu District,Jiangxi
1594,31.38623,119.503069999999,POINT (119.503069999999 31.38623),Liyang City,Jiangsu
1593,31.6794,119.09657,POINT (119.09657 31.6794),Lishui District,Jiangsu
1928,31.8616099999999,117.486009999999,POINT (117.486009999999 31.8616099999999),Feidong County,Anhui
1426,31.93662,118.89921,POINT (118.89921 31.93662),Jiangning District,Jiangsu
1961,31.34102,120.71099,POINT (120.71099 31.34102),Suzhou Industrial Park,Jiangsu
1265,30.983384,121.229999,POINT (121.229999 30.983384),Songjiang District,
570,30.690142,120.800633,POINT (120.800633 30.690142),Nanhu District,Zhejiang
1532,30.438171,120.391005,POINT (120.391005 30.438171),Haining,Zhejiang
1878,30.0993339999999,120.538062,POINT (120.538062 30.0993339999999),Yuecheng District,Zhejiang
61,30.054717,120.853008,POINT (120.853008 30.054717),Shangyu District,Zhejiang
750,29.8619999999999,121.53631,POINT (121.53631 29.8619999999999),Haishu District,Zhejiang
706,29.62843,121.46449,POINT (121.46449 29.62843),Fenghua District,Zhejiang
133,28.88615,121.252596999999,POINT (121.252596999999 28.88615),Linhai,Zhejiang
495,28.67145,121.40166,POINT (121.40166 28.67145),Jiaojiang District,Zhejiang
1575,28.47905,121.324929999999,POINT (121.324929999999 28.47905),Wenling,Zhejiang
1876,28.1970099999999,120.99158,POINT (120.99158 28.1970099999999),Yueqing,Zhejiang
1576,27.966013,120.585324,POINT (120.585324 27.966013),Ouhai District,Zhejiang
1826,27.2821299999999,120.189629999999,POINT (120.189629999999 27.2821299999999),,Fujian
1901,26.45562,119.57662,POINT (119.57662 26.45562),Luoyuan County,Fujian
1820,25.9857799999999,119.390021,POINT (119.390021 25.9857799999999),Fuzhou City,Fujian
1824,25.67567,119.38451,POINT (119.38451 25.67567),Fuqing City,Fujian
236,25.250285,118.87177,POINT (118.87177 25.250285),,Fujian
1616,24.0960299999999,117.5629,POINT (117.5629 24.0960299999999),,Fujian
2371,23.7117,116.93265,POINT (116.93265 23.7117),Raoping County,Guangdong Province
1623,23.53892,116.58744,POINT (116.58744 23.53892),Chao'an District,Guangdong Province
1202,23.2666299999999,116.19944,POINT (116.19944 23.2666299999999),Puning City,Guangdong Province
1422,22.8107599999999,115.42863,POINT (115.42863 22.8107599999999),Chengqu,Guangdong Province
1065,22.784548,114.492323,POINT (114.492323 22.784548),Huizhou,Guangdong Province
1559,22.706989,114.325819999999,POINT (114.325819999999 22.706989),Pingshan District,Guangdong Province
1558,22.609235,114.02887,POINT (114.02887 22.609235),Longhua District,Guangdong Province
198,23.89167,117.3617,POINT (117.3617 23.89167),Yunxiao County,Fujian
2142,26.19407,119.56704,POINT (119.56704 26.19407),Lianjiang County,Fujian
747,26.6693099999999,119.58331,POINT (119.58331 26.6693099999999),Ningde,Fujian
2337,26.90934,120.03285,POINT (120.03285 26.90934),Xiapu,Fujian
1955,27.5276199999999,120.41164,POINT (120.41164 27.5276199999999),Cangnan County,Zhejiang
2414,27.62584,120.54505,POINT (120.54505 27.62584),Pingyang County,Zhejiang
170,28.08424,120.85941,POINT (120.85941 28.08424),Yueqing,Zhejiang
250,30.0979759999999,121.167454,POINT (121.167454 30.0979759999999),Yuyao,Zhejiang
1321,30.53674,120.56738,POINT (120.56738 30.53674),Tongxiang,Zhejiang
572,30.78827,120.935443,POINT (120.935443 30.78827),Jiaxing,Zhejiang
2203,30.893526,121.089164,POINT (121.089164 30.893526),Jinshan District,
1689,27.7669999999999,120.580749999999,POINT (120.580749999999 27.7669999999999),Rui'an,Zhejiang
1614,24.45718,117.71598,POINT (117.71598 24.45718),Longhai District,Fujian
1624,23.38135,116.422,POINT (116.422 23.38135),Chaoyang District,Guangdong Province
2013,23.06472,115.99645,POINT (115.99645 23.06472),Huilai County,Guangdong Province
1061,22.84408,114.79458,POINT (114.79458 22.84408),Huizhou,Guangdong Province
2082,23.77215,117.09793,POINT (117.09793 23.77215),Zhao'an,Fujian
1818,26.8341299999999,119.71728,POINT (119.71728 26.8341299999999),Fu'an,Fujian
1397,28.06932,120.69488,POINT (120.69488 28.06932),Yongjia County,Zhejiang
751,29.3368199999999,121.42006,POINT (121.42006 29.3368199999999),Ninghai County,Zhejiang
44,29.1046699999999,121.39568,POINT (121.39568 29.1046699999999),Sanmen County,Zhejiang
2327,28.34166,121.151929999999,POINT (121.151929999999 28.34166),Yueqing,Zhejiang
2310,22.9479,115.7334,POINT (115.7334 22.9479),,Guangdong Province
1197,24.79391,118.45992,POINT (118.45992 24.79391),Jinjiang City,Fujian
1548,25.49174,119.17571,POINT (119.17571 25.49174),Hanjiang,Fujian
252,30.38088,120.295869999999,POINT (120.295869999999 30.38088),Hangzhou City,Zhejiang
1063,24.9968809999999,118.793985,POINT (118.793985 24.9968809999999),Hui'an County,Fujian
2570,22.8123569999999,115.125066,POINT (115.125066 22.8123569999999),Shenshan Special Cooperation Zone,Guangdong Province
2074,24.5267799999999,117.88011,POINT (117.88011 24.5267799999999),Longhai District,Fujian
453,24.57897,117.44915,POINT (117.44915 24.57897),,Fujian
2557,23.3222559999999,110.123003,POINT (110.123003 23.3222559999999),Guiping,Guangxi
2665,23.423666,110.439246,POINT (110.439246 23.423666),,Guangxi
2753,23.399515,111.22917,POINT (111.22917 23.399515),,Guangxi
2792,23.25185,111.476387,POINT (111.476387 23.25185),,Guangdong Province
2794,23.0174729999999,112.145673,POINT (112.145673 23.0174729999999),,Guangdong Province
2798,23.2196959999999,112.669882,POINT (112.669882 23.2196959999999),,Guangdong Province
2551,24.836328,110.876346,POINT (110.876346 24.836328),,Guangxi
2099,24.45458,111.53955,POINT (111.53955 24.45458),Pinggui,Guangxi
2555,23.591324,112.432222999999,POINT (112.432222999999 23.591324),,Guangdong Province
1406,35.02761,110.42467,POINT (110.42467 35.02761),,Shanxi
2523,34.897806,109.827706,POINT (109.827706 34.897806),Weinan City,Shaanxi
541,34.3290799999999,108.70641,POINT (108.70641 34.3290799999999),Xianyang City,Shaanxi
1253,34.258153,108.059563,POINT (108.059563 34.258153),Xianyang City,Shaanxi
869,34.2740269999999,107.613287,POINT (107.613287 34.2740269999999),Baoji City,Shaanxi
801,34.334085,107.231122,POINT (107.231122 34.334085),Baoji City,Shaanxi
1518,36.6690329999999,116.892551999999,POINT (116.892551999999 36.6690329999999),Huaiyin District,Shandong
1497,36.1718699999999,117.03484,POINT (117.03484 36.1718699999999),Daiyue District,Shandong
1210,35.556544,117.069102,POINT (117.069102 35.556544),Qufu City,Shandong
1598,35.0905419999999,117.257683,POINT (117.257683 35.0905419999999),Tengzhou City,Shandong
1285,34.78027,117.30631,POINT (117.30631 34.78027),Xuecheng District,Shandong
1029,34.26818,117.306068999999,POINT (117.306068999999 34.26818),Gulou District,Jiangsu
2544,28.4772019999999,115.393573,POINT (115.393573 28.4772019999999),高安市新世纪工业城管委会,Jiangxi
1116,27.91131,114.89634,POINT (114.89634 27.91131),,Jiangxi
793,27.78876,114.43805,POINT (114.43805 27.78876),,Jiangxi
2000,27.68429,113.84865,POINT (113.84865 27.68429),,Jiangxi
2609,36.0646589999999,103.771372,POINT (103.771372 36.0646589999999),West Station Subdistrict,Gansu
2561,36.5199149999999,102.019749,POINT (102.019749 36.5199149999999),,Qinghai
2638,37.4331419999999,101.534626,POINT (101.534626 37.4331419999999),Menyuan,Qinghai
1008,38.922558,100.427957,POINT (100.427957 38.922558),,Gansu
2547,39.300856,99.776075,POINT (99.776075 39.300856),,Gansu
2188,39.701529,98.5355859999999,POINT (98.5355859999999 39.701529),Suzhou,Gansu
2589,39.7235859999999,98.3158839999999,POINT (98.3158839999999 39.7235859999999),Jiayuguan,Gansu
2628,41.1083399999999,95.4791259999999,POINT (95.4791259999999 41.1083399999999),,Gansu
2741,43.065964,90.538312,POINT (90.538312 43.065964),,Xinjiang
2742,43.0288309999999,89.117643,POINT (89.117643 43.0288309999999),Turpan,Xinjiang
2698,42.924247,90.202521,POINT (90.202521 42.924247),,Xinjiang
2675,39.380442,99.104365,POINT (99.104365 39.380442),,Gansu
2624,39.1400179999999,100.131656,POINT (100.131656 39.1400179999999),Linze,Gansu
2644,38.4795749999999,100.84558,POINT (100.84558 38.4795749999999),,Gansu
1675,40.27237,97.04461,POINT (97.04461 40.27237),Yumen,Gansu
2613,36.4738789999999,102.398118,POINT (102.398118 36.4738789999999),,Qinghai
811,33.675443,117.251064,POINT (117.251064 33.675443),Yongqiao District,Anhui
785,32.57546,117.84177,POINT (117.84177 32.57546),Chuzhou City,Anhui
1693,31.55875,119.27394,POINT (119.27394 31.55875),Liyang City,Jiangsu
2808,36.9717539999999,101.680439,POINT (101.680439 36.9717539999999),,Qinghai
2643,36.3241999999999,102.808813,POINT (102.808813 36.3241999999999),Minhe,Qinghai
2533,26.117311,107.542107,POINT (107.542107 26.117311),,Guizhou
2518,25.7892839999999,108.921284,POINT (108.921284 25.7892839999999),,Guizhou
2690,25.731672,109.582943,POINT (109.582943 25.731672),Sanjiang Dong Autonomous County,Guangxi
2692,23.1198659999999,112.877869,POINT (112.877869 23.1198659999999),Nanhai District,Guangdong Province
2687,25.993708,108.561178,POINT (108.561178 25.993708),,Guizhou
2095,26.58677,106.68116,POINT (106.68116 26.58677),Yunyan,Guizhou
2813,26.083386,107.823667,POINT (107.823667 26.083386),,Guizhou
2631,26.459622,106.983285,POINT (106.983285 26.459622),Longli,Guizhou
2578,23.916815,112.169619,POINT (112.169619 23.916815),Huaiji County,Guangdong Province
2804,24.55917,111.33853,POINT (111.33853 24.55917),,Guangxi
2031,32.901631,117.441597,POINT (117.441597 32.901631),Longzihu District,Anhui
1596,32.1998589999999,118.321842,POINT (118.321842 32.1998589999999),Nanqiao District,Anhui
140,32.0153499999999,119.67093,POINT (119.67093 32.0153499999999),Danyang City,Jiangsu
912,31.8540509999999,119.955123,POINT (119.955123 31.8540509999999),Xinbei District,Jiangsu
1161,31.5969349999999,120.46023,POINT (120.46023 31.5969349999999),Xishan District,Jiangsu
1960,31.4216179999999,120.643315,POINT (120.643315 31.4216179999999),Xiangcheng District,Jiangsu
2239,32.1524509999999,119.424136,POINT (119.424136 32.1524509999999),Dantu District,Jiangsu
139,32.1155199999999,119.52097,POINT (119.52097 32.1155199999999),Dantu District,Jiangsu
1064,31.66947,120.20141,POINT (120.20141 31.66947),Huishan District,Jiangsu
1962,31.3719499999999,120.52467,POINT (120.52467 31.3719499999999),Huqiu District,Jiangsu
1695,39.657041,121.837836999999,POINT (121.837836999999 39.657041),Wafangdian City,Liaoning
2002,40.6252909999999,122.428897,POINT (122.428897 40.6252909999999),Yingkou City,Liaoning
961,29.92802,121.53484,POINT (121.53484 29.92802),Jiangbei District,Zhejiang
693,27.1269099999999,120.22448,POINT (120.22448 27.1269099999999),,Fujian
2413,40.18957,122.095029999999,POINT (122.095029999999 40.18957),Yingkou City,Liaoning
670,39.0185669999999,121.605332,POINT (121.605332 39.0185669999999),,Liaoning
1205,39.3301999999999,121.81322,POINT (121.81322 39.3301999999999),,Liaoning
1758,40.404792,122.273784,POINT (122.273784 40.404792),Yingkou City,Liaoning
1410,24.998671,109.999291,POINT (109.999291 24.998671),Yongfu County,Guangxi
2556,26.5813489999999,107.22927,POINT (107.22927 26.5813489999999),Guiding,Guizhou
2729,23.3406309999999,110.99381,POINT (110.99381 23.3406309999999),,Guangxi
2649,23.125142,111.79425,POINT (111.79425 23.125142),,Guangdong Province
2510,23.222494,109.098572,POINT (109.098572 23.222494),,Guangxi
2504,21.452107,109.128518,POINT (109.128518 21.452107),Yinhai,Guangxi
2670,21.985339,108.674983,POINT (108.674983 21.985339),Qinzhou,Guangxi
2565,21.622537,109.187537,POINT (109.187537 21.622537),Hepu,Guangxi
2605,23.73016,109.241660999999,POINT (109.241660999999 23.73016),Laibin,Guangxi
662,30.567822,105.279404,POINT (105.279404 30.567822),Daying County,Sichuan
984,39.5088659999999,116.706515,POINT (116.706515 39.5088659999999),Langfang City,Hebei
682,39.057084,117.060624,POINT (117.060624 39.057084),Xiqing District,Tianjin
1475,38.306803,116.768703,POINT (116.768703 38.306803),Yunhe District,Hebei
1039,37.409545,116.461465,POINT (116.461465 37.409545),Dezhou City,Shandong
2473,43.9929399999999,125.70032,POINT (125.70032 43.9929399999999),Changchun City,Jilin
175,44.0225099999999,125.81169,POINT (125.81169 44.0225099999999),Changchun City,Jilin
817,36.0212519999999,109.398713,POINT (109.398713 36.0212519999999),Yan'an City,Shaanxi
1530,40.9143789999999,122.65938,POINT (122.65938 40.9143789999999),Haicheng City,Liaoning
2360,41.1179059999999,122.915734,POINT (122.915734 41.1179059999999),,Liaoning
2004,31.06466,106.56852,POINT (106.56852 31.06466),,Sichuan
2019,31.00067,106.42401,POINT (106.42401 31.00067),,Sichuan
422,30.8073599999999,106.08569,POINT (106.08569 30.8073599999999),,Sichuan
950,30.4511989999999,106.59413,POINT (106.59413 30.4511989999999),Guang'an City,Sichuan
879,30.536403,106.470562,POINT (106.470562 30.536403),Guang'an City,Sichuan
593,31.0147499999999,107.069779999999,POINT (107.069779999999 31.0147499999999),,Sichuan
2049,32.05753,112.1559,POINT (112.1559 32.05753),Xiangyang,Hubei
1289,32.0700799999999,112.76187,POINT (112.76187 32.0700799999999),Zaoyang City,Hubei
2324,31.7217799999999,113.41723,POINT (113.41723 31.7217799999999),Zengdu District,Hubei
2048,32.096646,112.227135,POINT (112.227135 32.096646),Xiangyang,Hubei
403,32.60323,110.7812,POINT (110.7812 32.60323),,Hubei
2085,32.2651499999999,111.602729999999,POINT (111.602729999999 32.2651499999999),Gucheng County,Hubei
770,31.25655,113.695449999999,POINT (113.695449999999 31.25655),Anlu,Hubei
197,31.02176,113.73868,POINT (113.73868 31.02176),Yunmeng,Hubei
2392,36.3927699999999,119.76803,POINT (119.76803 36.3927699999999),Gaomi City,Shandong
2345,36.6845599999999,118.47966,POINT (118.47966 36.6845599999999),Qingzhou City,Shandong
1175,36.71076,118.83886,POINT (118.83886 36.71076),Weifang City,Shandong
1839,36.7216799999999,117.49917,POINT (117.49917 36.7216799999999),Zhangqiu District,Shandong
1931,36.395893,120.055553,POINT (120.055553 36.395893),Jiaozhou City,Shandong
2587,36.409852,120.400975,POINT (120.400975 36.409852),Jimo,Shandong
2606,36.8292539999999,120.536371,POINT (120.536371 36.8292539999999),Laixi City,Shandong
2607,36.9284559999999,120.710044999999,POINT (120.710044999999 36.9284559999999),Laiyang City,Shandong
2562,37.074047,120.968278,POINT (120.968278 37.074047),Haiyang City,Shandong
2727,37.217357,121.155486999999,POINT (121.155486999999 37.217357),Qixia City,Shandong
2779,37.437956,121.398861,POINT (121.398861 37.437956),Laishan District,Shandong
2647,37.429732,121.656963,POINT (121.656963 37.429732),Muping District,Shandong
2746,37.502583,122.054692,POINT (122.054692 37.502583),Huancui District,Shandong
719,37.4246399999999,122.14464,POINT (122.14464 37.4246399999999),Huancui District,Shandong
2685,37.1543509999999,122.412471999999,POINT (122.412471999999 37.1543509999999),Rongcheng City,Shandong
2750,37.2468939999999,122.264208999999,POINT (122.264208999999 37.2468939999999),Rongcheng City,Shandong
468,24.46824,118.115399999999,POINT (118.115399999999 24.46824),,Fujian
2475,24.6918599999999,117.36268,POINT (117.36268 24.6918599999999),,Fujian
262,38.8633499999999,115.47991,POINT (115.47991 38.8633499999999),Baoding City,Hebei
1362,38.1626899999999,114.55669,POINT (114.55669 38.1626899999999),Zhengding County,Hebei
952,23.149242,113.324364,POINT (113.324364 23.149242),Tianhe District,Guangdong Province
914,22.9831399999999,114.00633,POINT (114.00633 22.9831399999999),Dongguan,Guangdong Province
1526,19.984234,110.343529,POINT (110.343529 19.984234),Longhua District,Hainan Province
1109,19.60648,110.73759,POINT (110.73759 19.60648),Wenchang City,Hainan Province
1688,19.2404599999999,110.49126,POINT (110.49126 19.2404599999999),Wenchang City,Hainan Province
15,18.8078,110.38129,POINT (110.38129 18.8078),Wanning,Hainan Province
2317,18.53539,110.032749999999,POINT (110.032749999999 18.53539),Lingshui Li Autonomous County,Hainan Province
225,18.30256,109.60229,POINT (109.60229 18.30256),Jiyang District,Hainan Province
20,18.2963799999999,109.49287,POINT (109.49287 18.2963799999999),Tianya District,Hainan Province
1527,20.0336919999999,110.168949,POINT (110.168949 20.0336919999999),Xiuying District,Hainan Province
1910,19.9415699999999,110.46137,POINT (110.46137 19.9415699999999),Meilan District,Hainan Province
457,19.1360099999999,110.48656,POINT (110.48656 19.1360099999999),Qionghai City,Hainan Province
1811,18.7248699999999,110.30797,POINT (110.30797 18.7248699999999),,Hainan Province
2763,27.9708119999999,112.948852,POINT (112.948852 27.9708119999999),Xiangshui,Hunan
2699,27.893713,112.554254,POINT (112.554254 27.893713),Shaoshan,Hunan
2632,27.6657389999999,112.020955,POINT (112.020955 27.6657389999999),Louxing District,Hunan
2700,27.578015,111.506339,POINT (111.506339 27.578015),,Hunan
2771,27.6617959999999,111.167098,POINT (111.167098 27.6617959999999),Loudi,Hunan
2777,27.6111989999999,110.59926,POINT (110.59926 27.6111989999999),,Hunan
1052,27.512446,109.992897,POINT (109.992897 27.512446),Huaihua,Hunan
2084,29.72753,120.1851,POINT (120.1851 29.72753),Zhuji City,Zhejiang
146,29.3783299999999,120.0433,POINT (120.0433 29.3783299999999),Yiwu,Zhejiang
2197,29.11023,119.635499999999,POINT (119.635499999999 29.11023),Wucheng District,Zhejiang
2483,29.00433,119.16571,POINT (119.16571 29.00433),Longyou County,Zhejiang
2041,28.92331,118.88119,POINT (118.88119 28.92331),Kecheng District,Zhejiang
1427,28.77178,118.64385,POINT (118.64385 28.77178),Jiangshan City,Zhejiang
2790,28.653255,118.299676,POINT (118.299676 28.653255),,Jiangxi
65,28.4906499999999,118.00664,POINT (118.00664 28.4906499999999),,Jiangxi
2428,28.2877529999999,117.2061,POINT (117.2061 28.2877529999999),,Jiangxi
2138,28.337337,116.234492,POINT (116.234492 28.337337),,Jiangxi
1001,28.412181,117.448359,POINT (117.448359 28.412181),,Jiangxi
2633,24.646398,109.66088,POINT (109.66088 24.646398),,Guangxi
2538,21.713849,108.376979,POINT (108.376979 21.713849),Fangchenggang,Guangxi
2029,22.86127,113.67376,POINT (113.67376 22.86127),Dongguan,Guangdong Province
964,22.86662,113.49159,POINT (113.49159 22.86662),Nansha District,Guangdong Province
2511,39.234768,117.763022,POINT (117.763022 39.234768),Binhai New Area,Tianjin
2598,39.066406,117.428019,POINT (117.428019 39.066406),Dongli District,Tianjin
2634,39.8538,118.672011,POINT (118.672011 39.8538),Tangshan City,Hebei
1553,32.6459339999999,117.150792,POINT (117.150792 32.6459339999999),Datong District,Anhui
1387,32.48405,117.16912,POINT (117.16912 32.48405),Changfeng County,Anhui
2617,27.720803,113.584548,POINT (113.584548 27.720803),,Hunan
2540,28.2173909999999,116.822489,POINT (116.822489 28.2173909999999),,Jiangxi
2799,27.461103,109.666539,POINT (109.666539 27.461103),Zhijiang,Hunan
2738,27.733459,109.210488,POINT (109.210488 27.733459),Tongren,Guizhou
2601,26.5210259999999,107.894467,POINT (107.894467 26.5210259999999),,Guizhou
1803,26.76,112.06572,POINT (112.06572 26.76),Qidong County,Hunan
1808,26.6085099999999,111.83187,POINT (111.83187 26.6085099999999),,Hunan
1403,26.45408,111.57182,POINT (111.57182 26.45408),Lengshuitan,Hunan
84,26.377544,111.337262,POINT (111.337262 26.377544),,Hunan
289,25.9531139999999,111.041791,POINT (111.041791 25.9531139999999),Quanzhou County,Guangxi
330,25.673368,110.667488,POINT (110.667488 25.673368),Xing'an County,Guangxi
890,31.8993679999999,117.362427999999,POINT (117.362427999999 31.8993679999999),Yaohai District,Anhui
2223,31.0126309999999,118.021424,POINT (118.021424 31.0126309999999),Yi'an District,Anhui
451,30.835767,118.297666,POINT (118.297666 30.835767),Nanling County,Anhui
1891,30.0713009999999,118.571287,POINT (118.571287 30.0713009999999),Xuancheng City,Anhui
2443,29.815252,118.272306,POINT (118.272306 29.815252),Huangshan City,Anhui
726,29.239418,117.877592,POINT (117.877592 29.239418),,Jiangxi
1367,27.472708,118.094106999999,POINT (118.094106999999 27.472708),Jianyang District,Fujian
436,26.59076,118.273062999999,POINT (118.273062999999 26.59076),Nanping City,Fujian
1158,30.2918449999999,118.529048,POINT (118.529048 30.2918449999999),Xuancheng City,Anhui
1503,30.68853,118.4197,POINT (118.4197 30.68853),Xuancheng City,Anhui
1160,31.30412,117.968419999999,POINT (117.968419999999 31.30412),,Anhui
2772,27.3860689999999,109.132608,POINT (109.132608 27.3860689999999),Xinhuang,Hunan
2693,26.969135,108.65792,POINT (108.65792 26.969135),Sansui,Guizhou
1359,29.9212169999999,118.410276999999,POINT (118.410276999999 29.9212169999999),Huangshan City,Anhui
1037,28.935454,117.584018,POINT (117.584018 28.935454),Dexing,Jiangxi
279,22.7340979999999,113.954166,POINT (113.954166 22.7340979999999),Guangming District,Guangdong Province
796,32.1491899999999,119.055706,POINT (119.055706 32.1491899999999),Jurong,Jiangsu
753,31.3145999999999,121.15832,POINT (121.15832 31.3145999999999),Jiading District,
1072,31.7230099999999,120.067629999999,POINT (120.067629999999 31.7230099999999),Wujin District,Jiangsu
445,31.2809099999999,121.30947,POINT (121.30947 31.2809099999999),Jiading District,
2292,31.38015,120.86185,POINT (120.86185 31.38015),Kunshan,Jiangsu
59,31.262512,121.402955,POINT (121.402955 31.262512),Putuo District,
1952,31.33585,121.04592,POINT (121.04592 31.33585),Kunshan,Jiangsu
234,32.122743,118.912736,POINT (118.912736 32.122743),Qixia District,Jiangsu
2564,32.0638909999999,117.249658,POINT (117.249658 32.0638909999999),Changfeng County,Anhui
2237,33.42107,109.1695,POINT (109.1695 33.42107),Shangluo City,Shaanxi
1574,30.8366399999999,106.97299,POINT (106.97299 30.8366399999999),,Sichuan
951,30.4939299999999,106.89679,POINT (106.89679 30.4939299999999),Guang'an City,Sichuan
1166,32.840949,109.298424,POINT (109.298424 32.840949),Ankang City,Shaanxi
2057,34.093096,109.101387,POINT (109.101387 34.093096),Chang'an District,Shaanxi
524,33.60333,114.65622,POINT (114.65622 33.60333),Chuanhui,Henan
1611,33.5709,114.04282,POINT (114.04282 33.5709),,Henan
2063,33.37753,114.03914,POINT (114.03914 33.37753),Zhumadian City,Henan
2384,32.9780099999999,114.04257,POINT (114.04257 32.9780099999999),Zhumadian City,Henan
1789,32.80163,114.03637,POINT (114.03637 32.80163),Zhumadian City,Henan
958,31.63166,114.03719,POINT (114.03719 31.63166),Wushengguan,Hubei
1949,31.2445999999999,113.9769,POINT (113.9769 31.2445999999999),,Hubei
738,30.9551799999999,113.92937,POINT (113.92937 30.9551799999999),,Hubei
540,29.8799199999999,114.288709999999,POINT (114.288709999999 29.8799199999999),Xianning,Hubei
2107,29.72096,113.92982,POINT (113.92982 29.72096),Chibi,Hubei
881,29.3765199999999,113.12005,POINT (113.12005 29.3765199999999),Yueyang,Hunan
2265,28.200063,113.019529,POINT (113.019529 28.200063),Furong District,Hunan
2040,26.8903,112.63068,POINT (112.63068 26.8903),Hengyang,Hunan
2180,25.80825,113.03366,POINT (113.03366 25.80825),Suxian District,Hunan
2364,24.794214,113.604508,POINT (113.604508 24.794214),Zhenjiang,Guangdong Province
1968,24.15887,113.43971,POINT (113.43971 24.15887),Yingde,Guangdong Province
1591,23.662818,113.201871,POINT (113.201871 23.662818),Qingcheng District,Guangdong Province
955,23.14874,113.25776,POINT (113.25776 23.14874),Yuexiu District,Guangdong Province
601,25.2844,113.05394,POINT (113.05394 25.2844),,Guangdong Province
1311,27.83549,113.15675,POINT (113.15675 27.83549),,Hunan
1539,36.34105,102.86546,POINT (102.86546 36.34105),Honggu,Gansu
173,36.4772099999999,102.43521,POINT (102.43521 36.4772099999999),,Qinghai
928,36.505298,102.109187,POINT (102.109187 36.505298),Ping'an,Qinghai
1364,28.9082599999999,119.83076,POINT (119.83076 28.9082599999999),Wuyi County,Zhejiang
1404,28.90907,120.021109999999,POINT (120.021109999999 28.90907),Yongkang,Zhejiang
1896,28.6610599999999,120.09555,POINT (120.09555 28.6610599999999),Jinyun County,Zhejiang
143,28.4416699999999,119.95397,POINT (119.95397 28.4416699999999),Liandu District,Zhejiang
2349,28.1369499999999,120.2799,POINT (120.2799 28.1369499999999),Lishui,Zhejiang
1577,27.98046,120.685059999999,POINT (120.685059999999 27.98046),Ouhai District,Zhejiang
118,28.0686199999999,115.760662,POINT (115.760662 28.0686199999999),,Jiangxi
1353,27.963484,115.598,POINT (115.598 27.963484),,Jiangxi
882,27.59864,115.33635,POINT (115.33635 27.59864),Ji'an City,Jiangxi
1495,26.83152,114.94942,POINT (114.94942 26.83152),Ji'an City,Jiangxi
327,26.32992,115.31899,POINT (115.31899 26.32992),Xingguo,Jiangxi
1560,22.53168,114.11666,POINT (114.11666 22.53168),North District,Hong Kong
1089,41.888691,123.917987,POINT (123.917987 41.888691),Fushun,Liaoning
1564,42.1050499999999,124.936049999999,POINT (124.936049999999 42.1050499999999),Qingyuan,Liaoning
2514,42.296868,125.235181,POINT (125.235181 42.296868),,Liaoning
864,42.3789099999999,125.4325,POINT (125.4325 42.3789099999999),,Jilin
1228,42.6842499999999,126.0277,POINT (126.0277 42.6842499999999),Huinan,Jilin
1798,42.9281999999999,126.06876,POINT (126.06876 42.9281999999999),,Jilin
1182,43.19408,126.01633,POINT (126.01633 43.19408),,Jilin
1643,43.2861699999999,126.0316,POINT (126.0316 43.2861699999999),,Jilin
481,43.66617,126.4971,POINT (126.4971 43.66617),Yongji,Jilin
765,30.7623299999999,116.81962,POINT (116.81962 30.7623299999999),Huaining,Anhui
677,30.65578,116.56034,POINT (116.56034 30.65578),Qianshan,Anhui
813,30.22935,116.10374,POINT (116.10374 30.22935),,Anhui
2449,30.09354,115.94264,POINT (115.94264 30.09354),Huanggang,Hubei
1293,33.6391599999999,109.14672,POINT (109.14672 33.6391599999999),Zhashui County,Shaanxi
848,33.1116699999999,109.15576,POINT (109.15576 33.1116699999999),Ankang City,Shaanxi
399,29.80252,106.43213,POINT (106.43213 29.80252),,Chongqing
779,24.77458,115.00511,POINT (115.00511 24.77458),Dingnan,Jiangxi
1516,36.2302699999999,116.33752,POINT (116.33752 36.2302699999999),Pingyin County,Shandong
1167,32.8368499999999,109.3532,POINT (109.3532 32.8368499999999),Ankang City,Shaanxi
1373,32.5384299999999,110.96639,POINT (110.96639 32.5384299999999),,Hubei
322,34.6340399999999,112.51321,POINT (112.51321 34.6340399999999),Luolong District,Henan
2279,32.6378199999999,115.55395,POINT (115.55395 32.6378199999999),Fuyang City,Anhui
2179,34.6022699999999,118.377579999999,POINT (118.377579999999 34.6022699999999),Linyi City,Shandong
129,35.1170499999999,118.44381,POINT (118.44381 35.1170499999999),Hedong District,Shandong
181,36.9971299999999,121.507009999999,POINT (121.507009999999 36.9971299999999),Rushan City,Shandong
1111,37.17958,121.99133,POINT (121.99133 37.17958),Wendeng District,Shandong
1938,31.5093299999999,117.1598,POINT (117.1598 31.5093299999999),,Anhui
967,31.3411499999999,117.17677,POINT (117.17677 31.3411499999999),Lujiang County,Anhui
1322,31.05036,116.97861,POINT (116.97861 31.05036),Tongcheng City,Anhui
764,30.5488299999999,117.06542,POINT (117.06542 30.5488299999999),,Anhui
135,29.47411,113.4841,POINT (113.4841 29.47411),,Hunan
1443,28.81377,113.0757,POINT (113.0757 28.81377),Miluo City,Hunan
251,30.05467,121.16087,POINT (121.16087 30.05467),Yuyao,Zhejiang
62,30.00131,120.856979999999,POINT (120.856979999999 30.00131),Shangyu District,Zhejiang
1879,30.0140899999999,120.58009,POINT (120.58009 30.0140899999999),Yuecheng District,Zhejiang
