node,lat,lon,city,state,state_num,degree,Degree_Centrality,Clustering_Coefficients,Closeness_Centrality,Betweenness_Centrality,Eigenvector_Centrality,cluster_degree,cluster_state_degree,cluster_Degree_Centrality,cluster_state_Degree_Centrality,cluster_Clustering_Coefficients,cluster_state_Clustering_Coefficients,cluster_Closeness_Centrality,cluster_state_Closeness_Centrality,cluster_Betweenness_Centrality,cluster_state_Betweenness_Centrality,cluster_Eigenvector_Centrality,cluster_state_Eigenvector_Centrality
1378,29.32607,107.77634,Xingyi,Yunnan,23,10,0.003679176,0.025670809,0.000595644,0.005637443,4.40E-05,22,5,21,5,15,5,0,0,1,1,1,1
2194,29.54977,106.54753,Liupanshui,Yunnan,23,13,0.004782929,0.009388729,0.000648223,0.054146655,0.000136624,19,2,18,2,22,10,0,0,1,0,1,1
1975,29.427248,106.501771,Liupanshui,Yunnan,23,4,0.00147167,0.001083255,0.000641796,0.018142509,7.62E-07,28,10,27,10,27,12,0,0,1,1,1,1
834,29.26421,106.43873,Liupanshui,Yunnan,23,4,0.00147167,0,0.000633816,0.017310904,5.46E-09,28,10,27,10,27,12,0,0,1,1,1,1
12,29.23109,106.43633,Shizong,Yunnan,23,4,0.00147167,0,0.000632695,0.016804832,2.00E-11,28,10,27,10,27,12,0,0,1,1,1,1
1385,29.15512,106.47026,Shizong,Yunnan,23,4,0.00147167,0,0.000629926,0.016301637,5.35E-09,28,10,27,10,27,12,0,0,1,1,1,1
615,29.07275,106.51245,Shizong,Yunnan,23,4,0.00147167,0,0.000627476,0.015801962,2.24E-06,28,10,27,10,27,12,0,0,1,1,1,1
1855,29.01753,106.66386,Shizong,Yunnan,23,13,0.004782929,0.012360195,0.000620811,0.040656364,0.000336839,19,2,18,2,21,9,0,0,1,0,1,1
38,28.94745,106.70234,Shizong,Yunnan,23,4,0.00147167,0,0.000616417,0.016808282,1.53E-06,28,10,27,10,27,12,0,0,1,1,1,1
2241,28.78709,106.67562,Shizong,Yunnan,23,4,0.00147167,0,0.000609165,0.016380376,5.31E-07,28,10,27,10,27,12,0,0,1,1,1,1
2114,28.74632,106.71152,Shizong,Yunnan,23,10,0.003679176,0.015987411,0.000606748,0.035981241,0.000195574,22,5,21,5,19,8,0,0,1,0,1,1
1784,28.66989,106.8217,Chenggong District,Yunnan,23,4,0.00147167,0,0.000603222,0.0193845,8.31E-07,28,10,27,10,27,12,0,0,1,1,1,1
2193,29.49585,106.539376,Mengzi City,Yunnan,23,2,0.000735835,0.005416277,0.000636062,0.001539512,2.83E-09,29,11,29,11,24,11,0,0,1,1,1,1
1339,28.286896,109.05635,Chenggong District,Yunnan,23,1,0.000367918,0,0,0,7.64E-102,29,12,29,12,27,12,1,1,1,1,1,1
1546,29.774634,107.283121,Chenggong District,Yunnan,23,10,0.003679176,0.033987467,0.000629058,0.00399178,0.000254287,22,5,21,5,13,4,0,0,1,1,1,1
1777,29.96688,108.09747,Yiliang,Yunnan,23,11,0.004047093,0.035317574,0.000612179,0.004210106,0.000497988,21,4,20,4,12,3,0,0,1,1,1,1
500,29.95983,106.2775,Yiliang,Yunnan,23,9,0.003311258,0.067094272,0.000633969,0.003892095,0.002962469,23,6,22,6,6,0,0,0,1,1,1,1
1626,30.21971,105.878,Yiliang,Yunnan,23,12,0.004415011,0.052950512,0.000638812,0.005253024,0.002412867,20,3,19,3,8,1,0,0,1,1,1,1
2797,29.885914,107.081905,Chenggong District,Yunnan,23,8,0.002943341,0.034781707,0.000634003,0.003765869,0.00019404,24,7,23,7,12,3,0,0,1,1,1,1
122,29.84557,107.69023,Chenggong District,Yunnan,23,10,0.003679176,0.036647848,0.00062098,0.003638916,1.38E-05,22,5,21,5,12,3,0,0,1,1,1,1
399,29.80252,106.43213,Chenggong District,Yunnan,23,10,0.003679176,0.008137621,0.000649707,0.041317792,0.002085346,22,5,21,5,23,10,0,0,1,0,1,1
1402,29.34082,105.90059,Dingxi,Gansu,23,6,0.002207506,0.009179135,0.000599433,0.002561073,1.85E-06,26,8,25,8,22,10,0,0,1,1,1,1
1432,29.26144,106.24091,Dingxi,Gansu,23,5,0.001839588,0.016173807,0.000623502,0.003019582,6.66E-05,27,9,26,9,19,8,0,0,1,1,1,1
1987,29.39471,105.58099,Dingxi,Gansu,23,2,0.000735835,0.032707488,0.000576976,0.00066533,3.27E-08,29,11,29,11,13,4,1,0,1,1,1,1
16,30.75433,108.4001,Lanzhou,Gansu,23,4,0.00147167,0.010679278,0.000661755,0.005166913,0.003703547,28,10,27,10,22,9,0,0,1,1,1,1
2620,30.715633,107.816994,Lanzhou,Gansu,23,2,0.000735835,0,0.000633174,0.002596709,6.69E-05,29,11,29,11,27,12,0,0,1,1,1,1
1229,28.634664,106.868747,Lanzhou,Gansu,24,4,0.00147167,0,0.000601532,0.019018885,1.77E-09,28,11,27,11,27,12,0,0,1,1,1,1
1259,28.55403,106.87342,Lanzhou,Gansu,24,4,0.00147167,0,0.000599469,0.018658956,4.69E-12,28,11,27,11,27,12,0,0,1,1,1,1
21,28.490976,106.837819,Maiji,Gansu,24,4,0.00147167,0,0.000597865,0.018311799,9.96E-15,28,11,27,11,27,12,0,0,1,1,1,1
2014,28.43309,106.84363,Maiji,Gansu,24,4,0.00147167,0,0.000596375,0.017980046,2.12E-17,28,11,27,11,27,12,0,0,1,1,1,1
697,28.39304,106.85308,Maiji,Gansu,24,4,0.00147167,0,0.000595454,0.01765421,2.96E-18,28,11,27,11,27,12,0,0,1,1,1,1
179,28.35934,106.84562,Maiji,Gansu,24,4,0.00147167,0,0.000594191,0.017333281,1.57E-15,28,11,27,11,27,12,1,0,1,1,1,1
648,28.319711,106.844659,Maiji,Gansu,24,4,0.00147167,0,0.000592779,0.017018716,7.41E-13,28,11,27,11,27,12,1,0,1,1,1,1
1126,28.29186,106.8417,Maiji,Gansu,24,4,0.00147167,0,0.000592082,0.016708349,6.98E-10,28,11,27,11,27,12,1,0,1,1,1,1
276,28.191094,106.839866,Maiji,Gansu,24,4,0.00147167,0,0.000589731,0.016405701,1.88E-07,28,11,27,11,27,12,1,0,1,1,1,1
1326,28.13047,106.83207,Maiji,Gansu,24,11,0.004047093,0.01624956,0.00058861,0.040385413,0.000100932,21,5,20,5,19,8,1,0,1,0,1,1
1873,28.06513,106.8507,Maiji,Gansu,24,4,0.00147167,0,0.000587349,0.005936988,2.14E-07,28,11,27,11,27,12,1,0,1,1,1,1
722,28.03361,106.89995,Chenping Subdistrict,Gansu,24,4,0.00147167,0,0.000586101,0.005408199,6.13E-10,28,11,27,11,27,12,1,0,1,1,1,1
1413,27.96858,106.92313,Chenping Subdistrict,Gansu,24,4,0.00147167,0,0.000584922,0.004884692,7.43E-08,28,11,27,11,27,12,1,0,1,1,1,1
1260,27.91532,106.95763,Yongdeng,Gansu,24,4,0.00147167,0,0.000583777,0.00448536,3.50E-05,28,11,27,11,27,12,1,0,1,1,1,1
2160,27.70291,106.94809,Yongdeng,Gansu,24,12,0.004415011,0.009998215,0.000579793,0.040831316,0.004539076,20,4,19,4,22,9,1,0,1,0,1,0
1668,27.23962,108.93478,Shandan,Gansu,24,12,0.004415011,0.0277596,0.000530153,0.004987406,0.000700378,20,4,19,4,15,4,1,1,1,1,1,1
1904,27.17244,108.82517,Linze,Gansu,24,4,0.00147167,0,0.000527173,0.001621621,2.44E-06,28,11,27,11,27,12,1,1,1,1,1,1
2348,27.119966,108.735225,Linze,Gansu,24,4,0.00147167,0,0.000524933,0.001145373,7.54E-06,28,11,27,11,27,12,1,1,1,1,1,1
2243,27.03448,108.41014,Linze,Gansu,24,10,0.003679176,0.026803175,0.000520315,0.004944051,0.00078808,22,6,21,6,15,4,1,1,1,1,1,1
1157,26.91707,108.13453,Linze,Gansu,24,6,0.002207506,0.011734029,0.000516885,0.0046735,2.43E-05,26,9,25,9,21,9,1,1,1,1,1,1
2446,26.942649,108.182157,Jiuquan,Gansu,24,4,0.00147167,0,0.000516352,0.004436532,4.51E-08,28,11,27,11,27,12,1,1,1,1,1,1
800,26.8124,108.04426,Lanzhou,Gansu,24,4,0.00147167,0,0.000517106,0.004386158,1.14E-10,28,11,27,11,27,12,1,1,1,1,1,1
373,26.73109,108.00961,Lanzhou,Gansu,24,4,0.00147167,0,0.000517693,0.004521707,4.37E-09,28,11,27,11,27,12,1,1,1,1,1,1
1324,26.68199,107.99752,Baiyin District,Gansu,24,4,0.00147167,0,0.000518287,0.004663464,3.29E-06,28,11,27,11,27,12,1,1,1,1,1,1
360,26.60284,107.97644,Baiyin District,Gansu,24,18,0.006622517,0.018080978,0.000519488,0.00482078,0.001238478,14,3,13,3,18,7,1,1,1,1,1,1
2438,26.495621,107.593033,Baiyin District,Gansu,24,4,0.00147167,0.023779841,0.000524309,0.001718358,1.23E-05,28,11,27,11,16,5,1,1,1,1,1,1
1822,26.62494,107.53647,Jingtai,Gansu,24,8,0.002943341,0.030615756,0.000528412,0.003974918,7.37E-05,24,8,23,8,14,3,1,1,1,1,1,1
2092,26.58162,107.22843,Jingtai,Gansu,24,6,0.002207506,0.054430785,0.000537844,0.003150428,7.03E-05,26,9,25,9,8,2,1,0,1,1,1,1
2096,26.55685,106.7031,Sandaokan Street Office,Inner Mongolia,24,34,0.012509198,0.006684989,0.000562298,0.077653543,0.001562256,7,0,7,0,24,10,1,0,0,0,1,1
2394,26.38676,106.34557,Zhongwei,Ningxia,24,4,0.00147167,0,0.00054852,0.019094006,2.12E-05,28,11,27,11,27,12,1,0,1,1,1,1
1135,26.3875,106.2615,Yinchuan City,Ningxia,24,4,0.00147167,0,0.000546163,0.018457234,4.99E-07,28,11,27,11,27,12,1,0,1,1,1,1
771,26.22926,105.9428,Zhongning,Ningxia,24,12,0.004415011,0.015964519,0.000536993,0.036356489,4.56E-05,20,4,19,4,19,8,1,0,1,0,1,1
384,26.20898,105.61963,Zhongning,Ningxia,24,4,0.00147167,0.021498194,0.000528838,0.013967697,7.80E-07,28,11,27,11,17,6,1,1,1,1,1,1
306,26.22583,105.46473,Zhongning,Ningxia,24,10,0.003679176,0.023350543,0.000526088,0.034552584,6.69E-05,22,6,21,6,16,5,1,1,1,0,1,1
320,26.28398,105.22372,Zhongning,Ningxia,24,2,0.000735835,0,0.000516546,0.008449444,6.22E-07,29,12,29,12,27,12,1,1,1,1,1,1
1602,26.54053,105.03436,Tongxin County,Ningxia,24,4,0.00147167,0,0.000515777,0.017249203,6.34E-07,28,11,27,11,27,12,1,1,1,1,1,1
308,26.59106,104.85212,Tongxin County,Ningxia,24,22,0.008094187,0.007044346,0.000513135,0.052859565,0.00010739,12,1,11,1,23,10,1,1,1,0,1,1
1985,26.87967,104.25507,Tongxin County,Ningxia,24,6,0.002207506,0.010559313,0.000517216,0.01305139,2.22E-06,26,9,25,9,22,9,1,1,1,1,1,1
2145,27.08117,103.8869,Tongxin County,Ningxia,24,4,0.00147167,0,0.000522145,0.006815006,2.71E-08,28,11,27,11,27,12,1,1,1,1,1,1
1950,27.265851,103.848057,Tongxin County,Ningxia,24,4,0.00147167,0,0.000524754,0.007086683,1.89E-10,28,11,27,11,27,12,1,1,1,1,1,1
1977,26.49229,105.10927,Tongxin County,Ningxia,24,2,0.000735835,0,0.000513132,0.009137491,1.68E-09,29,12,29,12,27,12,1,1,1,1,1,1
1674,26.475821,104.816912,Tongxin County,Ningxia,24,4,0.00147167,0,0.000507708,0.014413577,6.56E-07,28,11,27,11,27,12,1,1,1,1,1,1
1747,26.438188,104.80684,Tongxin County,Ningxia,24,4,0.00147167,0,0.000505711,0.013781875,1.58E-09,28,11,27,11,27,12,1,1,1,1,1,1
2183,26.358362,104.697776,Tongxin County,Ningxia,24,4,0.00147167,0,0.000503728,0.013150173,3.41E-09,28,11,27,11,27,12,1,1,1,1,1,1
480,26.31184,104.80506,Tongxin County,Ningxia,24,8,0.002943341,0,0.000501759,0.025568951,1.43E-06,24,8,23,8,27,12,1,1,1,0,1,1
2006,26.196378,104.719791,Tongxin County,Ningxia,24,4,0.00147167,0,0.000499807,0.013471534,3.41E-09,28,11,27,11,27,12,1,1,1,1,1,1
1976,26.230823,104.747187,Tongxin County,Ningxia,24,4,0.00147167,0,0.00049738,0.012852938,1.09E-11,28,11,27,11,27,12,1,1,1,1,1,1
30,26.151526,104.724434,Tongxin County,Ningxia,24,4,0.00147167,0,0.00049364,0.012247642,2.59E-13,28,11,27,11,27,12,1,1,1,1,1,1
2331,26.097797,104.66855,Tongxin County,Ningxia,24,4,0.00147167,0,0.000491715,0.011645595,7.69E-11,28,11,27,11,27,12,1,1,1,1,1,1
1269,26.03163,104.62285,Tongcheng Industrial Area,Gansu,24,6,0.002207506,0,0.000490191,0.022512185,3.62E-08,26,9,25,9,27,12,1,1,1,1,1,1
1292,26.00098,104.50335,Jingyuan,Gansu,24,10,0.003679176,0.008286929,0.000487365,0.027430884,3.56E-06,22,6,21,6,23,10,1,1,1,0,1,1
1216,25.92529,104.49912,Jingyuan,Gansu,24,4,0.00147167,0.005256741,0.000485506,0.010998425,9.52E-09,28,11,27,11,24,10,1,1,1,1,1,1
1759,25.89021,104.50221,Jingyuan,Gansu,24,8,0.002943341,0.00363353,0.000484766,0.021421208,5.01E-08,24,8,23,8,25,11,1,1,1,1,1,1
939,25.83541,104.50613,Zhongwei,Ningxia,24,4,0.00147167,0,0.000483479,0.011074844,9.32E-11,28,11,27,11,27,12,1,1,1,1,1,1
1951,25.78495,104.48276,Sandaokan Street Office,Inner Mongolia,24,4,0.00147167,0,0.000482388,0.010501867,2.14E-11,28,11,27,11,27,12,1,1,1,1,1,1
1466,25.741224,104.470847,Sandaokan Street Office,Inner Mongolia,24,4,0.00147167,0,0.000480773,0.009930965,8.90E-09,28,11,27,11,27,12,1,1,1,1,1,1
1868,25.71463,104.46431,Jiayuguan,Gansu,24,20,0.007358352,0.002842026,0.000479527,0.025853331,4.78E-06,13,2,12,2,26,11,1,1,1,0,1,1
920,25.652175,104.347954,Jiayuguan,Gansu,24,4,0.00147167,0.011420234,0.000475687,0.002456706,2.30E-08,28,11,27,11,21,9,1,1,1,1,1,1
720,25.53755,104.55728,Sandaokan Street Office,Inner Mongolia,24,6,0.002207506,0,0.000473972,0.013486749,3.81E-08,26,9,25,9,27,12,1,1,1,1,1,1
851,25.46576,104.60074,Yinchuan City,Ningxia,24,6,0.002207506,0,0.00047218,0.012885609,7.50E-10,26,9,25,9,27,12,1,1,1,1,1,1
721,25.28027,104.74273,Zhongwei,Ningxia,24,12,0.004415011,0,0.000467406,0.021383994,8.72E-08,20,4,19,4,27,12,1,1,1,1,1,1
1264,28.076601,108.973073,Gaochang District,Xinjiang,24,6,0.002207506,0.014441162,0.000549361,0.005126902,1.96E-05,26,9,25,9,20,8,1,0,1,1,1,1
1319,27.85993,109.02043,Aksu City,Xinjiang,24,2,0.000735835,0.022841462,0.000540131,0.001832943,1.62E-07,29,12,29,12,16,5,1,0,1,1,1,1
2221,27.74023,109.2046,Toqsu,Xinjiang,24,9,0.003311258,0.010953024,0.000544864,0.008242498,0.000414304,23,7,22,7,21,9,1,0,1,1,1,1
63,25.69885,104.506631,Toqsu,Xinjiang,24,4,0.00147167,0,0.000477991,0.004154413,1.02E-08,28,11,27,11,27,12,1,1,1,1,1,1
2412,25.61473,104.52801,Hoxud County,Xinjiang,24,4,0.00147167,0,0.000476153,0.003546156,1.49E-10,28,11,27,11,27,12,1,1,1,1,1,1
1698,25.384079,104.653809,Poskam,Xinjiang,24,4,0.00147167,0,0.000470225,0.009356386,2.63E-12,28,11,27,11,27,12,1,1,1,1,1,1
1127,25.323051,104.672209,Poskam,Xinjiang,24,4,0.00147167,0,0.000468847,0.008787786,2.08E-10,28,11,27,11,27,12,1,1,1,1,1,1
2358,25.111734,104.694643,Ping'an,Qinghai,24,4,0.00147167,0,0.000462783,0.009135244,7.75E-13,28,11,27,11,27,12,1,1,1,1,1,1
871,25.11231,104.695672,Shaliuhe,Qinghai,24,4,0.00147167,0,0.000461,0.008458043,1.85E-15,28,11,27,11,27,12,1,1,1,1,1,1
2533,26.117311,107.542107,Xireg,Qinghai,24,12,0.004415011,0.029343972,0.000547323,0.021783806,8.77E-05,20,4,19,4,14,4,1,0,1,1,1,1
2518,25.789284,108.921284,Da Qaidam Administrative Zone,Qinghai,24,6,0.002207506,0.020784603,0.000523675,0.011731114,5.37E-06,26,9,25,9,17,6,1,1,1,1,1,1
2687,25.993708,108.561178,Xianning,Hubei,24,11,0.004047093,0.028837803,0.000523318,0.012552865,9.71E-05,21,5,20,5,14,4,1,1,1,1,1,1
2095,26.58677,106.68116,Huangzhou District,Hubei,24,10,0.003679176,0.019393284,0.000560444,0.036647315,0.001136048,22,6,21,6,18,7,1,0,1,0,1,1
2813,26.083386,107.823667,Jiajiang,Sichuan,24,6,0.002207506,0.003359318,0.000524564,0.001467247,2.52E-06,26,9,25,9,25,11,1,1,1,1,1,1
2631,26.459622,106.983285,Meishan,Sichuan,24,5,0.001839588,0.021419037,0.000557422,0.032766794,1.47E-05,27,10,26,10,17,6,1,0,1,0,1,1
2556,26.581349,107.22927,Xigong District,Henan,24,2,0.000735835,0,0.000539512,0.000443115,2.08E-05,29,12,29,12,27,12,1,0,1,1,1,1
2738,27.733459,109.210488,Yuncheng,Shanxi,24,5,0.001839588,0.002995241,0.000560474,0.036572488,2.50E-09,27,10,26,10,26,11,1,0,1,0,1,1
2601,26.521026,107.894467,Linfen,Shanxi,24,5,0.001839588,0,0.000560184,0.036645651,1.51E-06,27,10,26,10,27,12,1,0,1,0,1,1
2693,26.969135,108.65792,Xingtai City,Hebei,24,2,0.000735835,0,0.00053478,0.000366428,1.28E-09,29,12,29,12,27,12,1,1,1,1,1,1
343,24.9142,105.574569,Weihui City,Henan,24,8,0.002943341,0.032159725,0.000453304,0.006090263,4.61E-08,24,8,23,8,13,3,1,1,1,1,1,1
324,25.16592,104.98693,Zhumadian City,Henan,24,8,0.002943341,0.02064945,0.000461924,0.008543835,6.47E-08,24,8,23,8,17,6,1,1,1,1,1,1
2434,25.31979,107.46018,Jianghan District,Hubei,24,9,0.003311258,0.008403119,0.000503241,0.004842337,1.76E-07,23,7,22,7,23,10,1,1,1,1,1,1
1663,25.86414,107.54766,Yuhua District,Hunan,24,6,0.002207506,0.002003199,0.000505325,0.005181637,1.18E-06,26,9,25,9,26,11,1,1,1,1,1,1
2182,26.23194,107.51528,Suxian District,Hunan,24,6,0.002207506,0.019562443,0.000519632,0.005795464,6.74E-05,26,9,25,9,18,7,1,1,1,1,1,1
2091,26.345749,107.190111,Zhenjiang,Guangdong Province,24,4,0.00147167,0.05868733,0.000529097,0.003219023,5.09E-05,28,11,27,11,7,1,1,1,1,1,1,1
1059,27.07841,106.74744,Pengshui Miao and Tujia Autonomous County,Chongqing,24,4,0.00147167,0.062202821,0.000569786,0.020413892,0.000129116,28,11,27,11,6,0,1,0,1,1,1,1
1185,25.46806,107.49374,Yu'an District,Anhui,24,4,0.00147167,0.006009598,0.00050428,0.002800913,1.80E-09,28,11,27,11,24,10,1,1,1,1,1,1
1203,26.28302,105.71236,Fuling,Chongqing,24,4,0.00147167,0,0.000525111,0.000732721,5.09E-07,28,11,27,11,27,12,1,1,1,1,1,1
1877,26.65388,105.76198,Nancheng,Jiangxi,24,2,0.000735835,0,0.000511361,0,6.89E-09,29,12,29,12,27,12,1,1,1,1,1,1
2492,25.063032,105.242712,Nanping City,Fujian,24,4,0.00147167,0.029371254,0.000457941,0.003287355,1.05E-09,28,11,27,11,14,4,1,1,1,1,1,1
832,28.497987,104.265071,Jinguyuan Development Zone,Fujian,25,4,0.00147167,0,0.00055848,0.011411881,1.52E-12,28,11,27,10,27,12,1,0,1,0,1,1
1608,28.314955,104.272517,Nanping City,Fujian,25,4,0.00147167,0,0.000553977,0.010597235,9.69E-15,28,11,27,10,27,12,1,0,1,0,1,1
1204,28.236716,104.195162,De'an,Jiangxi,25,4,0.00147167,0.000843059,0.000551992,0.010263442,3.64E-12,28,11,27,10,27,11,1,0,1,0,1,1
126,28.17103,104.229198,Nancheng,Jiangxi,25,2,0.000735835,0.004215295,0.000548952,0.005206145,9.68E-15,29,12,29,12,25,9,1,0,1,1,1,1
1755,28.077766,104.242375,Hanjiang,Fujian,25,4,0.00147167,0.000843059,0.00054791,0.009684145,6.54E-10,28,11,27,10,27,11,1,0,1,0,1,1
1756,27.995841,104.214168,Longhai District,Fujian,25,8,0.002943341,0.007343905,0.00054583,0.017500899,2.24E-07,24,6,23,6,23,7,1,0,1,0,1,1
2088,28.024976,104.131286,De'an,Jiangxi,25,4,0.00147167,0,0.000544308,0.011669983,5.35E-10,28,11,27,10,27,12,1,0,1,0,1,1
1465,28.011421,104.050914,Yongxiu,Jiangxi,25,4,0.00147167,0,0.000542507,0.011323326,1.56E-12,28,11,27,10,27,12,1,0,1,0,1,1
833,27.980374,103.97126,Fu'an,Fujian,25,4,0.00147167,0,0.000540906,0.010982898,4.15E-15,28,11,27,10,27,12,1,0,1,0,1,1
872,27.83752,103.870786,Fuzhou City,Fujian,25,4,0.00147167,0,0.000539088,0.010655606,1.32E-17,28,11,27,10,27,12,1,0,1,0,1,1
622,27.83331,103.97897,Longhai District,Fujian,25,4,0.00147167,0,0.000537973,0.010343749,2.81E-20,28,11,27,10,27,12,1,0,1,0,1,1
1215,27.699222,103.98124,Huilai County,Guangdong Province,25,4,0.00147167,0,0.000536628,0.010037548,7.46E-23,28,11,27,10,27,12,1,0,1,0,1,1
1956,27.691753,103.990797,Longhai District,Fujian,25,4,0.00147167,0,0.000535294,0.009733243,3.57E-24,28,11,27,10,27,12,1,0,1,0,1,1
2161,27.606053,104.018043,Changzhou District,Guangxi,25,4,0.00147167,0,0.000533976,0.009430766,1.27E-21,28,11,27,10,27,12,1,0,1,0,1,1
1706,27.552103,103.963176,Changzhou District,Guangxi,25,4,0.00147167,0,0.000532672,0.009132459,4.78E-19,28,11,27,10,27,12,1,0,1,0,1,1
1019,27.50576,103.92296,Sanshui District,Guangdong Province,25,4,0.00147167,0,0.000531382,0.008839868,1.80E-16,28,11,27,10,27,12,1,0,1,0,1,1
1018,27.520413,103.925015,Zhaoqing City,Guangdong Province,25,4,0.00147167,0,0.000530108,0.008552232,6.77E-14,28,11,27,10,27,12,1,0,1,0,1,1
189,27.480601,103.83986,Sanshui District,Guangdong Province,25,4,0.00147167,0,0.00052897,0.008267373,2.83E-11,28,11,27,10,27,12,1,0,1,0,1,1
1190,27.442064,103.793651,Fuchuan Yao Autonomous County,Guangxi,25,4,0.00147167,0,0.000527587,0.007984089,9.70E-09,28,11,27,10,27,12,1,0,1,0,1,1
1192,27.3854,103.79161,Qingcheng District,Guangdong Province,25,12,0.004415011,0.009965081,0.000526839,0.016162593,6.09E-06,20,3,19,3,22,6,1,0,1,0,1,0
1191,27.340855,103.817174,Yuncheng,Shanxi,25,4,0.00147167,0,0.000525975,0.00736362,1.13E-08,28,11,27,10,27,12,1,0,1,0,1,1
821,25.687927,104.276839,Yushui,Jiangxi,25,8,0.002943341,0.008379771,0.000473373,0.004232285,4.17E-08,24,6,23,6,23,7,1,1,1,1,1,1
1906,25.689883,104.235669,Ji'an City,Jiangxi,25,4,0.00147167,0,0.000471497,0.003186583,9.96E-11,28,11,27,10,27,12,1,1,1,1,1,1
2119,25.69245,104.1526,Ji'an City,Jiangxi,25,4,0.00147167,0,0.000469431,0.002506538,2.65E-13,28,11,27,10,27,12,1,1,1,1,1,1
1728,25.659,104.00476,Ping'an,Qinghai,25,4,0.00147167,0,0.000466167,0.001827306,7.37E-15,28,11,27,10,27,12,1,1,1,1,1,1
936,25.66947,103.92858,Shandan,Gansu,25,4,0.00147167,0,0.000464555,0.001148751,2.94E-12,28,11,27,10,27,12,1,1,1,1,1,1
1729,25.65737,103.86795,Linze,Gansu,25,4,0.00147167,0,0.000463153,0.000469924,1.58E-09,28,11,27,10,27,12,1,1,1,1,1,1
1212,25.52637,103.79231,Guazhou County,Gansu,25,14,0.005150846,0.0018504,0.000465354,0.012417682,2.38E-07,18,1,17,1,26,10,1,1,1,0,1,1
2383,25.48547,103.6226,Gaochang District,Xinjiang,25,4,0.00147167,0,0.000461556,0.005721883,1.20E-09,28,11,27,10,27,12,1,1,1,1,1,1
520,25.484733,103.534335,Turpan,Xinjiang,25,4,0.00147167,0,0.000459582,0.005043598,3.42E-12,28,11,27,10,27,12,1,1,1,1,1,1
1648,25.41185,103.36826,Jiuquan,Gansu,25,4,0.00147167,0,0.000455882,0.004441794,4.50E-11,28,11,27,10,27,12,1,1,1,1,1,1
843,25.30904,103.22392,Yongchang County,Gansu,25,6,0.002207506,0,0.000449606,0.008309948,5.13E-09,26,7,25,7,27,12,1,1,1,0,1,1
1249,25.23667,103.08609,Ping'an,Qinghai,25,6,0.002207506,0,0.00044626,0.007797003,1.77E-09,26,7,25,7,27,12,1,1,1,0,1,1
836,25.16634,102.99269,Sanjiaocheng,Qinghai,25,4,0.00147167,0,0.000443146,0.003903105,1.12E-11,28,11,27,10,27,12,1,1,1,1,1,1
2212,25.02025,102.84189,Dushan,Guizhou,25,4,0.00147167,0,0.000439362,0.003502824,4.82E-10,28,11,27,10,27,12,1,1,1,1,1,1
1172,25.018379,102.723519,Dushan,Guizhou,25,26,0.009565857,0.005682563,0.000440443,0.019852436,1.13E-07,10,0,10,0,24,8,1,1,1,0,1,1
910,26.075489,101.837361,Dushan,Guizhou,25,4,0.00147167,0,0.000466696,0.007413136,1.12E-16,28,11,27,10,27,12,1,1,1,0,1,1
650,26.00192,101.82153,Dushan,Guizhou,25,4,0.00147167,0,0.000465253,0.007016511,3.49E-14,28,11,27,10,27,12,1,1,1,1,1,1
1870,25.90501,101.8661,Fuchuan Yao Autonomous County,Guangxi,25,4,0.00147167,0,0.000463593,0.006628293,1.01E-11,28,11,27,10,27,12,1,1,1,1,1,1
2452,25.82353,101.8636,Fu'an,Fujian,25,4,0.00147167,0,0.000462426,0.006256054,3.80E-09,28,11,27,10,27,12,1,1,1,1,1,1
277,25.73835,101.84224,Dalian,Liaoning,25,10,0.003679176,0.007569416,0.000461187,0.022844322,1.30E-06,22,4,21,4,23,7,1,1,1,0,1,1
858,25.63649,101.82956,Pulandian District,Liaoning,25,4,0.00147167,0,0.00045978,0.010720723,4.49E-09,28,11,27,10,27,12,1,1,1,0,1,1
844,25.59331,101.834094,Changzhou District,Guangxi,25,4,0.00147167,0,0.000459148,0.010392482,7.16E-12,28,11,27,10,27,12,1,1,1,0,1,1
1908,25.49729,101.83282,Nanhai District,Guangdong Province,25,4,0.00147167,0,0.000458191,0.010074531,1.90E-14,28,11,27,10,27,12,1,1,1,0,1,1
845,25.48365,101.84692,Nanning,Guangxi,25,4,0.00147167,0,0.00045725,0.009759425,8.01E-16,28,11,27,10,27,12,1,1,1,0,1,1
2299,25.44327,101.81615,Lishan District,Liaoning,25,4,0.00147167,0,0.000456224,0.009448652,2.57E-13,28,11,27,10,27,12,1,1,1,0,1,1
2488,25.41026,101.77692,Guang'an City,Sichuan,25,4,0.00147167,0,0.000455215,0.009143701,8.79E-11,28,11,27,10,27,12,1,1,1,0,1,1
2460,25.34799,101.7422,Guang'an City,Sichuan,25,8,0.002943341,0.005988675,0.000454493,0.016955885,4.14E-08,24,6,23,6,24,8,1,1,1,0,1,1
1710,25.31631,101.7201,Xindu District,Sichuan,25,4,0.00147167,0,0.000454043,0.00858546,7.51E-11,28,11,27,10,27,12,1,1,1,0,1,1
2474,25.24747,101.70008,Tongchuan,Sichuan,25,4,0.00147167,0,0.000453237,0.008286603,8.44E-09,28,11,27,10,27,12,1,1,1,0,1,1
959,25.161236,101.763831,Gucheng County,Hubei,25,13,0.004782929,0.010861738,0.000452087,0.021969012,2.44E-06,19,2,18,2,21,6,1,1,1,0,1,0
