st_id,st_tg,train,train_max_speed,st_id_state_num,st_tg_state_num,cluster_speed,cluster_across,cluster_overnight,cluster_distance
1762,1884,K515,120,13,13,1,0,0,1
808,1854,K353,120,15,1,1,1,0,1
808,1854,K352,120,15,1,1,1,0,1
2049,403,K257,120,10,10,1,0,0,1
403,2048,K391,120,10,10,1,0,0,1
403,2048,K424,120,10,10,1,0,1,1
185,733,K7035,120,17,17,1,0,0,1
1585,350,K336,120,19,19,1,0,0,1
389,804,K43,120,21,4,1,1,0,1
33,417,D6534,260,22,11,3,1,0,1
2218,300,K927,120,13,16,1,1,0,1
2523,260,D2534,260,1,0,3,1,0,1
1762,1884,K518,120,13,13,1,0,0,1
2330,530,4651,100,5,5,0,0,0,1
2330,530,4654,100,5,5,0,0,0,1
1849,707,T206,160,26,26,2,0,0,1
707,1849,K9789,120,26,26,1,0,0,1
1783,792,K1887,120,19,10,1,1,0,1
1783,792,K1886,120,19,10,1,1,0,1
792,1783,K1885,120,10,19,1,1,0,1
707,1849,T205,160,26,26,2,0,0,1
1849,707,K9790,120,26,26,1,0,0,1
707,1849,T204,160,26,26,2,0,0,1
1849,707,T203,160,26,26,2,0,0,1
792,1783,K1888,120,10,19,1,1,0,1
792,1783,K1261,120,10,19,1,1,0,1
802,2058,T198,160,1,1,2,0,1,1
2058,802,Z135,160,1,1,2,0,0,1
802,2058,K375,120,1,1,1,0,0,1
802,2058,T191,160,1,1,2,0,0,1
2058,802,K377,120,1,1,1,0,0,1
382,529,K1178,120,5,5,1,0,1,1
382,529,K1518,120,5,5,1,0,0,1
2058,802,K291,120,1,1,1,0,0,1
2058,802,T192,160,1,1,2,0,0,1
529,382,K1177,120,5,5,1,0,0,1
382,529,T301,160,5,5,2,0,0,1
802,2058,K622,120,1,1,1,0,1,1
2058,802,T197,160,1,1,2,0,0,1
2058,802,K376,120,1,1,1,0,0,1
2058,802,K290,120,1,1,1,0,0,1
529,382,K1517,120,5,5,1,0,0,1
802,2058,T203,160,1,1,2,0,1,1
2058,802,Z151,160,1,1,2,0,0,1
142,2105,Z112,160,12,11,2,1,0,1
2058,802,Z138,160,1,1,2,0,0,1
2058,802,T112,160,1,1,2,0,0,1
2058,802,T116,160,1,1,2,0,0,1
382,529,K219,120,5,5,1,0,0,1
802,2058,Z137,160,1,1,2,0,0,1
802,2058,T115,160,1,1,2,0,0,1
382,529,T304,160,5,5,2,0,0,1
2058,802,T117,160,1,1,2,0,0,1
2058,802,T306,160,1,1,2,0,0,1
802,2058,T118,160,1,1,2,0,0,1
2428,1427,G1346,350,11,9,4,1,0,1
529,382,K217,120,5,5,1,0,0,1
2058,802,K621,120,1,1,1,0,0,1
2058,802,T307,160,1,1,2,0,0,1
382,529,K1519,120,5,5,1,0,0,1
382,529,K1316,120,5,5,1,0,0,1
529,382,K1315,120,5,5,1,0,1,1
2058,802,K624,120,1,1,1,0,0,1
802,2058,T206,160,1,1,2,0,1,1
2058,802,T204,160,1,1,2,0,0,1
802,2058,K630,120,1,1,1,0,1,1
529,382,K220,120,5,5,1,0,0,1
2058,802,T205,160,1,1,2,0,0,1
382,529,K1317,120,5,5,1,0,0,1
382,529,K218,120,5,5,1,0,0,1
529,382,K1318,120,5,5,1,0,1,1
802,2058,K378,120,1,1,1,0,0,1
802,2058,K1352,120,1,1,1,0,0,1
691,518,Z69,160,0,0,2,0,0,1
802,2058,Z136,160,1,1,2,0,0,1
802,2058,Z39,160,1,1,2,0,0,1
382,529,K7916,120,5,5,1,0,0,1
560,2175,K59,120,8,8,1,0,0,1
382,529,K7917,120,5,5,1,0,0,1
2058,802,1485,100,1,1,0,0,0,1
1426,1583,G55,350,6,9,4,1,0,1
1955,1901,D377,260,9,22,3,1,0,1
382,529,K44,120,5,5,1,0,0,1
518,691,Z70,160,0,0,2,0,0,1
529,382,K7918,120,5,5,1,0,0,1
529,382,K1535,120,5,5,1,0,0,1
1955,1901,D2293,260,9,22,3,1,0,1
802,2058,Z42,160,1,1,2,0,0,1
867,558,K1056,120,4,4,1,0,0,1
529,382,T302,160,5,5,2,0,0,1
867,558,K1053,120,4,4,1,0,0,1
802,2058,K596,120,1,1,1,0,0,1
382,529,K1536,120,5,5,1,0,0,1
529,382,K43,120,5,5,1,0,0,1
2058,802,K1354,120,1,1,1,0,0,1
529,382,T303,160,5,5,2,0,0,1
802,2058,K417,120,1,1,1,0,0,1
2058,802,K542,120,1,1,1,0,0,1
529,382,K7915,120,5,5,1,0,0,1
802,2058,K593,120,1,1,1,0,0,1
802,2058,T194,160,1,1,2,0,0,1
2058,802,T193,160,1,1,2,0,0,1
802,2058,T8,160,1,1,2,0,0,1
802,2058,K1353,120,1,1,1,0,0,1
2058,802,T113,160,1,1,2,0,0,1
2058,802,K1351,120,1,1,1,0,0,1
2058,802,Z105,160,1,1,2,0,0,1
802,2058,K420,120,1,1,1,0,0,1
529,382,K1520,120,5,5,1,0,0,1
802,2058,Z274,160,1,1,2,0,0,1
560,2175,K62,120,8,8,1,0,0,1
2058,802,Z273,160,1,1,2,0,0,1
2041,2084,G1342,350,9,9,4,0,0,1
142,2105,Z113,160,12,11,2,1,0,1
802,2058,Z106,160,1,1,2,0,0,1
2058,802,T7,160,1,1,2,0,0,1
2058,802,K543,120,1,1,1,0,0,1
2058,802,1095,100,1,1,0,0,0,1
802,2058,K880,120,1,1,1,0,0,1
2058,802,K175,120,1,1,1,0,0,1
1427,2428,G1403,350,9,11,4,1,0,1
2058,802,Z272,160,1,1,2,0,0,1
802,2058,Z271,160,1,1,2,0,0,1
2093,431,T289,160,20,20,2,0,0,1
1456,1024,K1568,120,13,13,1,0,0,1
2469,1073,2083,100,17,5,0,1,0,1
2330,1234,K23,120,5,5,1,0,0,1
431,2093,T287,160,20,20,2,0,0,1
431,2093,D3613,260,20,20,3,0,0,1
431,2093,T290,160,20,20,2,0,0,1
2093,431,T288,160,20,20,2,0,0,1
1456,1024,K1565,120,13,13,1,0,0,1
1024,1456,K1566,120,13,13,1,0,0,1
240,2123,K1572,120,4,4,1,0,0,1
431,2093,K481,120,20,20,1,0,0,1
1024,1456,K1567,120,13,13,1,0,0,1
2093,431,K1233,120,20,20,1,0,0,1
431,2093,K484,120,20,20,1,0,0,1
240,2123,K1573,120,4,4,1,0,0,1
2093,431,K364,120,20,20,1,0,1,1
2093,431,K365,120,20,20,1,0,1,1
1486,1821,D6434,260,22,22,3,0,0,1
1486,1821,D6435,260,22,22,3,0,0,1
2093,431,K482,120,20,20,1,0,0,1
1456,1024,K7530,120,13,13,1,0,0,1
1456,1024,K7527,120,13,13,1,0,0,1
2093,431,K483,120,20,20,1,0,0,1
1456,1024,K957,120,13,13,1,0,0,1
1456,1024,2686,100,13,13,0,0,0,1
1073,2469,2084,100,5,17,0,1,0,1
1456,1024,K956,120,13,13,1,0,0,1
1456,1024,2687,100,13,13,0,0,0,1
2093,431,K1232,120,20,20,1,0,0,1
1772,2166,G565,350,4,4,4,0,0,1
1670,1971,K484,120,20,12,1,1,0,1
419,2031,G456,350,6,7,4,1,0,1
1772,2166,G559,350,4,4,4,0,0,1
419,2031,G54,350,6,7,4,1,0,1
2166,1772,G564,350,4,4,4,0,0,1
2166,1772,G572,350,4,4,4,0,0,1
2166,1772,G568,350,4,4,4,0,0,1
419,2031,G60,350,6,7,4,1,0,1
1971,1670,K1232,120,12,20,1,1,0,1
2031,419,D291,260,7,6,3,1,0,1
419,2031,G160,350,6,7,4,1,0,1
1670,1586,K1803,120,20,12,1,1,0,1
419,2031,G158,350,6,7,4,1,0,1
1999,1115,K385,120,14,8,1,1,0,1
1115,1999,K1630,120,8,14,1,1,0,1
419,2031,G168,350,6,7,4,1,0,1
1115,1999,K386,120,8,14,1,1,0,1
2031,419,G153,350,7,6,4,1,0,1
1971,1670,K364,120,12,20,1,1,0,1
2031,419,D294,260,7,6,3,1,0,1
1772,2166,G573,350,4,4,4,0,0,1
1670,1971,K843,120,20,12,1,1,0,1
1971,1670,K1233,120,12,20,1,1,0,1
1971,1670,K365,120,12,20,1,1,0,1
1670,1971,K842,120,20,12,1,1,0,1
653,1345,K9688,120,25,25,1,0,0,1
419,2031,G134,350,6,7,4,1,0,1
2166,1772,G72,350,4,4,4,0,0,1
2031,419,G203,350,7,6,4,1,0,1
1115,1999,K387,120,8,14,1,1,0,1
2166,1772,G6752,350,4,4,4,0,0,1
2031,419,G125,350,7,6,4,1,0,1
2166,1772,G6744,350,4,4,4,0,0,1
2031,419,G1212,350,7,6,4,1,0,1
419,2031,G116,350,6,7,4,1,0,1
1772,2166,G681,350,4,4,4,0,0,1
1772,2166,G655,350,4,4,4,0,0,1
1772,2166,G6735,350,4,4,4,0,0,1
2166,1772,G674,350,4,4,4,0,0,1
1772,2166,G6731,350,4,4,4,0,0,1
963,434,K546,120,17,17,1,0,0,1
2166,1772,G70,350,4,4,4,0,0,1
1772,2166,G694,350,4,4,4,0,0,1
1772,2166,G684,350,4,4,4,0,0,1
419,2031,G231,350,6,7,4,1,0,1
419,2031,G457,350,6,7,4,1,0,1
2166,1772,G682,350,4,4,4,0,0,1
2031,419,G1213,350,7,6,4,1,0,1
2166,1772,G683,350,4,4,4,0,0,1
2031,419,G297,350,7,6,4,1,0,1
420,1163,Z88,160,6,6,2,0,0,1
2166,1772,G658,350,4,4,4,0,0,1
2166,1772,G660,350,4,4,4,0,0,1
1345,653,K9687,120,25,25,1,0,1,1
2031,419,G103,350,7,6,4,1,0,1
1345,653,K9686,120,25,25,1,0,1,1
1772,2166,G665,350,4,4,4,0,0,1
2166,1772,G664,350,4,4,4,0,0,1
1345,653,K9683,120,25,25,1,0,0,1
1772,2166,G671,350,4,4,4,0,0,1
1163,420,Z86,160,6,6,2,0,0,1
2166,1772,G666,350,4,4,4,0,0,1
1772,2166,G669,350,4,4,4,0,0,1
419,2031,G108,350,6,7,4,1,0,1
1345,653,K9682,120,25,25,1,0,0,1
420,1163,Z85,160,6,6,2,0,0,1
419,2031,G124,350,6,7,4,1,0,1
1163,420,Z93,160,6,6,2,0,0,1
1163,420,Z92,160,6,6,2,0,0,1
1163,420,Z87,160,6,6,2,0,0,1
1999,1115,K388,120,14,8,1,1,0,1
1772,2166,G663,350,4,4,4,0,0,1
419,2031,G230,350,6,7,4,1,0,1
2166,1772,G508,350,4,4,4,0,0,1
1772,2166,G307,350,4,4,4,0,0,1
2031,419,G201,350,7,6,4,1,0,1
1772,2166,G507,350,4,4,4,0,0,1
1772,2166,G691,350,4,4,4,0,0,1
2166,1772,G504,350,4,4,4,0,0,1
1772,2166,G505,350,4,4,4,0,0,1
1772,2166,G517,350,4,4,4,0,0,1
419,2031,G202,350,6,7,4,1,0,1
2031,419,G37,350,7,6,4,1,0,1
2031,419,G61,350,7,6,4,1,0,1
2031,419,G145,350,7,6,4,1,0,1
419,2031,G144,350,6,7,4,1,0,1
1670,1586,K157,120,20,12,1,1,0,1
2031,419,G41,350,7,6,4,1,0,1
1971,1670,K231,120,12,20,1,1,0,1
419,2031,G62,350,6,7,4,1,0,1
419,2031,G7298,350,6,7,4,1,0,1
2031,419,G59,350,7,6,4,1,0,1
419,2031,G142,350,6,7,4,1,0,1
2031,419,G7297,350,7,6,4,1,0,1
1772,2166,G421,350,4,4,4,0,0,1
1971,1670,K230,120,12,20,1,1,0,1
419,2031,G52,350,6,7,4,1,0,1
1670,1971,K481,120,20,12,1,1,0,1
1772,2166,G521,350,4,4,4,0,0,1
419,2031,G1228,350,6,7,4,1,0,1
1772,2166,G69,350,4,4,4,0,0,1
963,434,K547,120,17,17,1,0,0,1
420,1163,Z163,160,6,6,2,0,0,1
419,2031,G1225,350,6,7,4,1,0,1
2166,1772,G492,350,4,4,4,0,0,1
2166,1772,G493,350,4,4,4,0,0,1
1163,420,Z164,160,6,6,2,0,0,1
1772,2166,G503,350,4,4,4,0,0,1
653,1345,K9605,120,25,25,1,0,0,1
653,1345,K9608,120,25,25,1,0,0,1
1163,420,Z165,160,6,6,2,0,0,1
420,1163,Z166,160,6,6,2,0,0,1
1053,755,K338,120,19,19,1,0,0,1
420,1163,T115,160,6,6,2,0,0,1
1772,2166,G523,350,4,4,4,0,0,1
420,1163,T118,160,6,6,2,0,0,1
434,963,K7020,120,17,17,1,0,0,1
1142,375,K7042,120,17,17,1,0,1,1
1575,750,D3112,260,9,9,3,0,0,1
440,793,G1503,350,11,11,4,0,0,1
1122,2282,K30,120,8,7,1,1,0,1
343,1748,K1206,120,24,20,1,1,0,1
1575,750,D2282,260,9,9,3,0,0,1
1122,2282,K31,120,8,7,1,1,0,1
793,440,G1302,350,11,11,4,0,0,1
440,793,G1301,350,11,11,4,0,0,1
793,440,G1354,350,11,11,4,0,0,1
1748,343,K1205,120,20,24,1,1,0,1
793,440,G638,350,11,11,4,0,0,1
1748,343,K1208,120,20,24,1,1,0,1
343,1748,K1207,120,24,20,1,1,0,1
793,440,G1504,350,11,11,4,0,0,1
440,793,G1421,350,11,11,4,0,0,1
440,793,G1365,350,11,11,4,0,0,1
793,440,G1356,350,11,11,4,0,0,1
440,793,G1347,350,11,11,4,0,0,1
793,440,G1364,350,11,11,4,0,0,1
2264,2039,G425,350,19,19,4,0,0,1
2039,2264,G1114,350,19,19,4,0,0,1
2264,2039,G1113,350,19,19,4,0,0,1
2264,2039,G631,350,19,19,4,0,0,1
2039,2264,G1020,350,19,19,4,0,0,1
2264,2039,G1501,350,19,19,4,0,0,1
2174,768,G493,350,8,8,4,0,0,1
2039,2264,G1130,350,19,19,4,0,0,1
2189,1715,K1336,120,2,2,1,0,0,1
2174,768,G492,350,8,8,4,0,0,1
2039,2264,G1134,350,19,19,4,0,0,1
2264,2039,G1503,350,19,19,4,0,0,1
2264,2039,G71,350,19,19,4,0,0,1
2264,2039,G1133,350,19,19,4,0,0,1
2189,1715,K169,120,2,2,1,0,0,1
2264,2039,G1305,350,19,19,4,0,0,1
2189,1715,K1337,120,2,2,1,0,0,1
2264,2039,G1017,350,19,19,4,0,0,1
2039,2264,G1132,350,19,19,4,0,0,1
2264,2039,G93,350,19,19,4,0,0,1
2039,2264,G530,350,19,19,4,0,0,1
2039,2264,G1128,350,19,19,4,0,0,1
2264,2039,G633,350,19,19,4,0,0,1
2264,2039,G6141,350,19,19,4,0,0,1
1783,1017,K936,120,19,10,1,1,0,1
2189,1715,K2629,120,2,2,1,0,0,1
2039,2264,G827,350,19,19,4,0,0,1
2039,2264,G72,350,19,19,4,0,0,1
2174,768,G310,350,8,8,4,0,0,1
2264,2039,G1015,350,19,19,4,0,0,1
2174,768,G70,350,8,8,4,0,0,1
2264,2039,G1109,350,19,19,4,0,0,1
2039,2264,G280,350,19,19,4,0,0,1
2039,2264,G542,350,19,19,4,0,0,1
2264,2039,G824,350,19,19,4,0,0,1
1517,2172,Z267,160,14,14,2,0,0,1
2264,2039,G541,350,19,19,4,0,0,1
2039,2264,G544,350,19,19,4,0,0,1
2039,2264,G823,350,19,19,4,0,0,1
2039,2264,G546,350,19,19,4,0,0,1
2264,2039,G545,350,19,19,4,0,0,1
2264,2039,G834,350,19,19,4,0,0,1
2264,2039,G847,350,19,19,4,0,0,1
2039,2264,G822,350,19,19,4,0,0,1
2264,2039,G278,350,19,19,4,0,0,1
2174,768,G692,350,8,8,4,0,0,1
768,2174,G69,350,8,8,4,0,0,1
2264,2039,G828,350,19,19,4,0,0,1
2174,768,G666,350,8,8,4,0,0,1
2039,2264,G1118,350,19,19,4,0,0,1
2039,2264,G1104,350,19,19,4,0,0,1
2039,2264,G833,350,19,19,4,0,0,1
2264,2039,G831,350,19,19,4,0,0,1
2039,2264,G832,350,19,19,4,0,0,1
2174,768,G693,350,8,8,4,0,0,1
2039,2264,G1012,350,19,19,4,0,0,1
2264,2039,G1105,350,19,19,4,0,0,1
2264,2039,G1303,350,19,19,4,0,0,1
2039,2264,G1122,350,19,19,4,0,0,1
2039,2264,G1106,350,19,19,4,0,0,1
2264,2039,G821,350,19,19,4,0,0,1
2264,2039,G547,350,19,19,4,0,0,1
2039,2264,G434,350,19,19,4,0,0,1
2039,2264,G1018,350,19,19,4,0,0,1
2039,2264,G76,350,19,19,4,0,0,1
768,2174,G651,350,8,8,4,0,0,1
2264,2039,G1405,350,19,19,4,0,0,1
2039,2264,G1404,350,19,19,4,0,0,1
2174,768,G504,350,8,8,4,0,0,1
2264,2039,G637,350,19,19,4,0,0,1
2264,2039,G1141,350,19,19,4,0,0,1
2039,2264,G532,350,19,19,4,0,0,1
2174,768,G422,350,8,8,4,0,0,1
587,502,K463,120,8,7,1,1,1,1
2039,2264,G6118,350,19,19,4,0,0,1
2174,768,G532,350,8,8,4,0,0,1
2039,2264,G1108,350,19,19,4,0,0,1
2264,2039,G6105,350,19,19,4,0,0,1
2039,2264,G6104,350,19,19,4,0,0,1
2039,2264,G6153,350,19,19,4,0,0,1
2264,2039,G551,350,19,19,4,0,0,1
768,2174,G65,350,8,8,4,0,0,1
2264,2039,G6027,350,19,19,4,0,0,1
2039,2264,G6028,350,19,19,4,0,0,1
2039,2264,G424,350,19,19,4,0,0,1
2264,2039,G275,350,19,19,4,0,0,1
2264,2039,G6101,350,19,19,4,0,0,1
2039,2264,G6143,350,19,19,4,0,0,1
2039,2264,G6102,350,19,19,4,0,0,1
2264,2039,G635,350,19,19,4,0,0,1
2039,2264,G1306,350,19,19,4,0,0,1
2039,2264,G6142,350,19,19,4,0,0,1
2264,2039,G6144,350,19,19,4,0,0,1
2039,2264,G6152,350,19,19,4,0,0,1
2039,2264,G426,350,19,19,4,0,0,1
2264,2039,G825,350,19,19,4,0,0,1
2039,2264,G6014,350,19,19,4,0,0,1
587,502,K462,120,8,7,1,1,1,1
1517,2172,Z270,160,14,14,2,0,0,1
2264,2039,G6115,350,19,19,4,0,0,1
2264,2039,G433,350,19,19,4,0,0,1
2264,2039,G6111,350,19,19,4,0,0,1
2039,2264,G826,350,19,19,4,0,0,1
2039,2264,G94,350,19,19,4,0,0,1
2039,2264,G6114,350,19,19,4,0,0,1
2039,2264,G6106,350,19,19,4,0,0,1
2264,2039,G6109,350,19,19,4,0,0,1
768,2174,G529,350,8,8,4,0,0,1
2264,2039,G531,350,19,19,4,0,0,1
2039,2264,G536,350,19,19,4,0,0,1
2264,2039,G529,350,19,19,4,0,0,1
2264,2039,G537,350,19,19,4,0,0,1
2039,2264,G432,350,19,19,4,0,0,1
2264,2039,G1005,350,19,19,4,0,0,1
587,502,K1108,120,8,7,1,1,0,1
587,502,K1105,120,8,7,1,1,0,1
2264,2039,G73,350,19,19,4,0,0,1
2264,2039,G6113,350,19,19,4,0,0,1
2264,2039,G850,350,19,19,4,0,0,1
2264,2039,G6131,350,19,19,4,0,0,1
2039,2264,G1004,350,19,19,4,0,0,1
2264,2039,G6117,350,19,19,4,0,0,1
2039,2264,G6122,350,19,19,4,0,0,1
1005,627,K600,120,4,0,1,1,0,1
1005,627,K573,120,4,0,1,1,0,1
627,1005,K712,120,0,4,1,1,0,1
1035,2231,K9803,120,27,27,1,0,0,1
1005,2330,K885,120,4,5,1,1,0,1
1005,627,K597,120,4,0,1,1,0,1
627,1005,K709,120,0,4,1,1,0,1
1286,1498,K372,120,14,14,1,0,0,1
867,558,K125,120,4,4,1,0,1,1
2477,266,K309,120,12,11,1,1,0,1
2477,266,K312,120,12,11,1,1,0,1
1005,2330,K263,120,4,5,1,1,1,1
266,2477,K448,120,11,12,1,1,1,1
1005,2330,K888,120,4,5,1,1,0,1
1317,84,G422,350,20,19,4,1,0,1
898,947,K117,120,8,8,1,0,1,1
867,558,K128,120,4,4,1,0,1,1
1005,627,K711,120,4,0,1,1,0,1
1005,2330,K276,120,4,5,1,1,0,1
1005,2330,K273,120,4,5,1,1,0,1
1005,627,K710,120,4,0,1,1,0,1
1286,1498,K373,120,14,14,1,0,0,1
867,558,K969,120,4,4,1,0,0,1
867,558,K972,120,4,4,1,0,0,1
266,2477,K445,120,11,12,1,1,1,1
1005,2330,Z283,160,4,5,2,1,0,1
627,1005,K598,120,0,4,1,1,1,1
627,1005,K599,120,0,4,1,1,1,1
1473,1456,K567,120,13,13,1,0,1,1
627,1005,K574,120,0,4,1,1,0,1
1005,2330,Z315,160,4,5,2,1,0,1
1005,2330,Z282,160,4,5,2,1,0,1
2234,2281,1229,100,13,13,0,0,0,1
2234,2281,1228,100,13,13,0,0,0,1
989,792,D2264,260,10,10,3,0,0,1
989,792,D634,260,10,10,3,0,0,1
989,792,G310,350,10,10,4,0,0,1
792,989,G307,350,10,10,4,0,0,1
2324,1374,K903,120,10,10,1,0,0,1
2324,1374,K1125,120,10,10,1,0,0,1
792,989,D2201,260,10,10,3,0,0,1
989,792,D2256,260,10,10,3,0,0,1
2324,1374,D5204,260,10,10,3,0,0,1
2324,1374,K1167,120,10,10,1,0,0,1
989,792,D2205,260,10,10,3,0,0,1
792,989,D2213,260,10,10,3,0,0,1
2324,1374,T126,160,10,10,2,0,0,1
792,989,D2212,260,10,10,3,0,0,1
989,792,G308,350,10,10,4,0,0,1
989,792,D2202,260,10,10,3,0,0,1
989,792,D2266,260,10,10,3,0,0,1
1670,1341,T287,160,20,20,2,0,0,1
792,989,D2271,260,10,10,3,0,0,1
2324,1374,K1298,120,10,10,1,0,1,1
2324,1374,D5244,260,10,10,3,0,0,1
2324,1374,T127,160,10,10,2,0,0,1
1341,1670,T289,160,20,20,2,0,1,1
1670,1341,T290,160,20,20,2,0,0,1
989,792,D2272,260,10,10,3,0,0,1
792,989,D2207,260,10,10,3,0,0,1
1341,1670,T288,160,20,20,2,0,1,1
792,989,D2265,260,10,10,3,0,0,1
792,989,D2237,260,10,10,3,0,0,1
989,792,D655,260,10,10,3,0,0,1
792,989,D367,260,10,10,3,0,0,1
792,989,D2216,260,10,10,3,0,0,1
989,792,D2261,260,10,10,3,0,0,1
792,989,D2251,260,10,10,3,0,0,1
989,792,D658,260,10,10,3,0,0,1
989,792,D2235,260,10,10,3,0,0,1
2324,1374,K1170,120,10,10,1,0,0,1
792,989,K8089,120,10,10,1,0,0,1
792,989,D2259,260,10,10,3,0,0,1
989,792,D2234,260,10,10,3,0,0,1
989,792,D2238,260,10,10,3,0,0,1
2324,1374,K1295,120,10,10,1,0,1,1
792,989,D2217,260,10,10,3,0,0,1
989,792,D2231,260,10,10,3,0,0,1
792,989,K8088,120,10,10,1,0,0,1
2324,1374,T245,160,10,10,2,0,0,1
792,989,G309,350,10,10,4,0,0,1
2324,1374,K1128,120,10,10,1,0,0,1
792,989,D2243,260,10,10,3,0,0,1
2324,1374,T248,160,10,10,2,0,0,1
792,989,D2242,260,10,10,3,0,0,1
792,989,D2236,260,10,10,3,0,0,1
989,792,D2208,260,10,10,3,0,0,1
792,989,D657,260,10,10,3,0,0,1
792,989,D656,260,10,10,3,0,0,1
2324,1374,K902,120,10,10,1,0,0,1
792,989,D2206,260,10,10,3,0,0,1
989,792,D368,260,10,10,3,0,0,1
1455,579,D29,260,13,16,3,1,0,1
2197,65,G1503,350,9,11,4,1,0,1
564,2058,K708,120,1,1,1,0,0,1
953,2365,G1120,350,12,12,4,0,0,1
1312,1921,G1127,350,19,19,4,0,0,1
1455,579,G1248,350,13,16,4,1,0,1
953,2365,G552,350,12,12,4,0,0,1
2467,1547,K836,120,23,23,1,0,0,1
564,2058,K791,120,1,1,1,0,0,1
1547,2467,K9461,120,23,23,1,0,0,1
1455,579,G1245,350,13,16,4,1,0,1
2197,65,G1355,350,9,11,4,1,0,1
2365,953,G842,350,12,12,4,0,0,1
1455,579,D27,260,13,16,3,1,0,1
1455,579,G1214,350,13,16,4,1,0,1
2467,1547,K333,120,23,23,1,0,0,1
2467,1547,K580,120,23,23,1,0,0,1
1921,1312,G841,350,19,19,4,0,0,1
953,2365,G548,350,12,12,4,0,0,1
2467,1547,K336,120,23,23,1,0,0,1
1312,1921,G1129,350,19,19,4,0,0,1
1312,1921,G1111,350,19,19,4,0,0,1
2197,65,K287,120,9,11,1,1,0,1
953,2365,G1138,350,12,12,4,0,0,1
953,2365,G1126,350,12,12,4,0,0,1
2365,953,G839,350,12,12,4,0,0,1
2365,953,G1017,350,12,12,4,0,0,1
1921,1312,G840,350,19,19,4,0,0,1
2365,953,G1009,350,12,12,4,0,0,1
2058,564,K465,120,1,1,1,0,0,1
1921,1312,G634,350,19,19,4,0,0,1
2197,65,K1250,120,9,11,1,1,0,1
564,2058,K447,120,1,1,1,0,0,1
2467,1547,K814,120,23,23,1,0,0,1
2058,564,K448,120,1,1,1,0,1,1
953,2365,G638,350,12,12,4,0,0,1
2365,953,G1011,350,12,12,4,0,0,1
2197,65,K271,120,9,11,1,1,1,1
1547,2467,K687,120,23,23,1,0,0,1
1921,1312,G1016,350,19,19,4,0,0,1
1547,2467,K686,120,23,23,1,0,0,1
2467,1547,K577,120,23,23,1,0,0,1
2197,65,K1251,120,9,11,1,1,0,1
2058,564,K707,120,1,1,1,0,0,1
1312,1921,G6103,350,19,19,4,0,0,1
2467,1547,K811,120,23,23,1,0,0,1
1455,579,D21,260,13,16,3,1,0,1
2058,564,K792,120,1,1,1,0,0,1
1921,1312,G1006,350,19,19,4,0,0,1
2197,65,G1305,350,9,11,4,1,0,1
1921,1312,G6016,350,19,19,4,0,0,1
564,2058,K466,120,1,1,1,0,0,1
2058,564,K789,120,1,1,1,0,0,1
564,2058,K790,120,1,1,1,0,0,1
2197,65,G1301,350,9,11,4,1,0,1
2058,564,K706,120,1,1,1,0,0,1
2365,953,G6023,350,12,12,4,0,0,1
2058,564,K445,120,1,1,1,0,1,1
2467,1547,K193,120,23,23,1,0,0,1
1455,579,G1211,350,13,16,4,1,0,1
564,2058,K446,120,1,1,1,0,0,1
2197,65,G1341,350,9,11,4,1,0,1
564,2058,K467,120,1,1,1,0,0,1
2058,564,K468,120,1,1,1,0,0,1
564,2058,K705,120,1,1,1,0,0,1
2467,1547,K837,120,23,23,1,0,0,1
2467,1547,K192,120,23,23,1,0,0,1
953,2365,G1006,350,12,12,4,0,0,1
2365,953,G6017,350,12,12,4,0,0,1
1276,1661,4044,100,17,17,0,0,1,1
692,518,K1332,120,0,0,1,0,0,1
518,692,T42,160,0,0,2,0,0,1
1833,2233,Z104,160,4,13,2,1,0,1
692,518,K1333,120,0,0,1,0,0,1
692,518,T7,160,0,0,2,0,0,1
693,1820,D3219,260,22,22,3,0,0,1
752,1030,K359,120,8,6,1,1,0,1
518,692,K1335,120,0,0,1,0,0,1
636,549,K7085,120,17,17,1,0,0,1
1177,2259,D73,260,13,16,3,1,0,1
1833,2233,Z101,160,4,13,2,1,0,1
440,1001,G1356,350,11,11,4,0,0,1
549,636,K7041,120,17,17,1,0,0,1
518,692,Z275,160,0,0,2,0,0,1
636,549,K7084,120,17,17,1,0,0,1
636,549,K7092,120,17,17,1,0,0,1
692,518,Z277,160,0,0,2,0,0,1
1474,1827,K515,120,4,14,1,1,0,1
2219,299,D23,260,13,16,3,1,0,1
518,692,Z278,160,0,0,2,0,0,1
1177,2259,G383,350,13,16,4,1,0,1
752,1030,K362,120,8,6,1,1,0,1
518,692,K1338,120,0,0,1,0,0,1
1474,1827,K518,120,4,14,1,1,0,1
549,636,K7091,120,17,17,1,0,0,1
1833,2233,D5,260,4,13,3,1,0,1
1053,2243,K1250,120,19,24,1,1,0,1
1001,440,G1341,350,11,11,4,0,0,1
518,692,T176,160,0,0,2,0,0,1
1833,2233,G1201,350,4,13,4,1,0,1
692,518,T175,160,0,0,2,0,0,1
518,692,K1083,120,0,0,1,0,0,1
518,692,T8,160,0,0,2,0,0,1
2243,1053,K472,120,24,19,1,1,0,1
518,692,K1082,120,0,0,1,0,0,1
417,440,D6534,260,11,11,3,0,0,1
1833,2233,G1204,350,4,13,4,1,0,1
1053,2243,K1251,120,19,24,1,1,0,1
637,2469,2209,100,17,17,0,0,0,1
